index,sentiment,gpt_Rating,reliability,utility,driving,comfort,interior,fuel_efficiency,technology
7547,positive,4,0,0,1,1,1,1,1
7563,positive,5,0,0,1,0,0,0,0
7645,positive,4,0,0,1,1,1,1,0
7647,positive,4,0,0,1,1,1,1,0
7690,negative,1,1,0,0,0,1,0,1
7722,positive,4,0,0,1,1,0,1,0
7853,negative,1,1,0,0,0,1,1,0
7867,positive,4,0,0,1,0,1,1,0
7923,positive,4,1,1,1,1,1,1,0
7933,negative,1,1,0,0,0,1,0,1
7981,positive,4,0,0,1,0,0,0,0
7991,positive,5,0,1,1,1,1,0,0
7998,positive,5,1,0,1,0,0,1,0
8057,positive,4,0,1,1,0,0,1,0
8142,positive,4,1,1,1,0,0,1,0
8144,neutral,3,0,1,0,1,1,1,0
8168,positive,4,0,0,0,0,0,0,0
8177,positive,4,0,0,1,1,0,0,0
8200,positive,4,1,0,0,0,0,1,0
8218,positive,5,1,1,1,1,1,1,1
8228,positive,5,1,1,1,1,1,0,0
8286,negative,1,1,0,0,0,0,0,0
8297,positive,4,1,0,1,1,0,0,0
8320,negative,1,0,0,1,0,0,1,0
8341,positive,5,0,0,1,1,1,0,1
8367,negative,1,1,0,0,0,0,0,0
8389,positive,4,0,1,0,1,1,1,0
8398,positive,4,0,0,0,1,0,1,0
8489,positive,5,0,0,0,0,0,0,0
8495,negative,1,0,0,1,0,0,1,0
8508,negative,1,0,0,0,0,0,0,0
8533,neutral,3,1,1,0,0,1,0,0
8537,neutral,3,1,0,1,0,0,1,0
8565,positive,4,1,0,1,1,1,0,1
8568,positive,4,1,0,1,1,1,1,0
8648,positive,4,0,1,1,0,0,1,0
8650,positive,5,1,1,1,1,1,1,0
8666,positive,4,1,1,1,1,1,1,1
8671,negative,1,1,0,0,0,0,0,0
8686,negative,1,1,0,1,0,0,0,1
8716,positive,5,1,1,1,1,1,1,0
8752,positive,5,1,1,1,1,1,1,0
8768,negative,1,0,1,0,0,0,0,0
8801,negative,1,1,0,0,0,0,0,0
8815,positive,5,1,0,0,0,0,0,0
8830,positive,4,0,1,1,1,1,1,1
8844,negative,1,1,0,0,0,1,0,0
8867,negative,1,1,0,0,0,0,0,0
8894,positive,4,0,0,1,1,1,1,0
8928,positive,4,0,1,1,1,1,1,0
8951,positive,4,0,1,0,1,0,0,0
8986,neutral,3,1,0,0,0,0,0,0
9001,positive,4,1,1,1,1,0,1,0
9031,positive,5,1,1,1,1,1,0,0
9062,positive,4,1,0,0,1,1,0,0
9108,positive,5,1,1,1,1,1,1,0
9127,positive,4,1,0,1,1,1,1,0
9161,negative,1,1,0,0,0,0,0,0
9184,neutral,3,0,1,1,0,1,1,0
9202,positive,4,1,0,1,1,1,0,0
9226,positive,5,1,1,1,1,1,1,1
9230,negative,1,0,0,0,1,1,1,1
9281,negative,1,1,0,0,0,1,0,1
9338,negative,1,0,0,0,0,1,0,0
9398,positive,4,0,0,0,0,0,0,0
9418,negative,1,0,0,0,0,0,0,0
9457,positive,4,1,1,1,1,1,1,1
9458,positive,4,0,0,1,1,0,1,0
9472,negative,2,0,1,1,0,1,0,0
9475,positive,4,1,1,1,1,1,1,1
9496,neutral,3,0,0,0,0,0,0,0
9503,positive,5,1,1,1,1,1,1,1
9519,negative,1,0,0,0,0,0,0,0
9531,negative,2,1,0,0,1,0,1,0
9532,negative,1,1,0,1,0,0,0,0
9605,positive,4,0,1,1,0,0,1,0
9609,negative,1,1,0,1,0,1,1,0
9628,positive,4,1,1,1,0,1,1,0
9646,positive,4,1,1,1,0,0,1,0
9707,positive,4,1,1,1,1,0,1,0
9752,positive,4,1,1,1,1,1,1,0
9851,positive,4,0,0,0,0,0,0,0
9957,positive,5,1,0,1,0,0,0,0
9958,negative,1,1,0,1,0,1,0,0
10050,positive,4,0,1,1,1,1,0,1
10058,positive,4.5,1,1,1,1,1,1,0
10074,positive,4,1,1,1,1,0,1,0
10100,positive,5,1,1,1,1,1,1,1
10187,positive,5,1,1,1,1,0,1,0
10195,neutral,3,0,1,1,0,0,1,0
10233,positive,5,1,0,0,0,0,0,0
10242,positive,4,1,0,0,1,0,1,0
10247,positive,5,1,1,1,1,0,1,0
10293,positive,5,1,0,0,0,0,0,0
10315,neutral,3,1,0,0,0,0,1,0
10389,negative,2,1,0,1,1,0,0,0
10433,positive,4,1,0,1,1,0,1,0
10441,positive,4,1,0,1,1,1,1,0
10454,positive,4,1,0,1,1,0,1,0
10487,positive,5,1,0,0,0,0,1,0
10539,positive,4,1,1,1,1,1,0,0
10541,positive,4,1,1,1,1,0,0,0
10559,positive,5,1,1,1,1,0,0,0
10575,positive,4,1,1,1,1,0,1,0
10591,neutral,3,1,1,1,0,0,1,0
10594,positive,4,1,0,0,0,0,0,0
10645,positive,4,1,1,1,1,0,0,0
10660,positive,5,1,1,1,1,1,0,0
10670,positive,5,1,1,1,1,0,1,0
10686,negative,1,0,0,0,0,0,0,0
10689,positive,4,1,1,1,0,0,1,0
10728,positive,5,1,1,1,1,1,1,0
10751,positive,4,1,1,1,0,0,1,0
10822,positive,4,1,1,1,1,0,1,0
10845,positive,5,0,1,0,0,0,0,0
10857,positive,3.5,0,1,1,1,1,0,0
10892,neutral,3,1,1,1,1,0,0,0
10898,negative,2,1,0,0,0,0,0,1
10906,negative,2,0,1,0,0,1,0,0
10936,positive,5,1,0,1,1,0,1,0
10941,positive,5,0,0,0,1,0,0,0
10997,positive,4,1,1,1,1,1,0,0
11056,positive,4,0,1,0,1,1,1,0
11071,positive,5,0,0,0,0,0,0,0
11080,positive,4,0,1,1,1,0,1,0
11108,negative,1,1,0,0,0,0,1,1
11188,positive,4,1,1,0,0,0,0,0
11222,negative,1,1,0,0,0,0,0,0
11249,positive,4,1,0,1,1,0,0,0
11306,neutral,3,1,1,1,1,1,0,0
11336,negative,1,0,0,0,0,0,0,0
11357,positive,4,0,0,0,0,0,0,0
11369,positive,4,1,1,0,1,0,0,0
11414,neutral,3,1,1,0,1,1,0,0
11437,negative,1,1,0,1,0,1,0,1
11452,positive,5,1,0,0,0,0,0,0
11487,positive,4,1,1,1,1,1,1,1
11527,negative,1,1,0,0,0,0,0,0
11540,negative,1,1,1,1,1,1,1,1
11568,negative,1,1,0,0,0,0,0,1
11573,positive,5,1,0,0,0,0,1,0
11599,negative,1,1,0,0,0,1,0,0
11620,positive,4,1,0,1,1,0,1,0
11656,negative,1,1,0,1,0,1,1,1
11720,positive,5,1,1,1,1,1,1,1
11776,positive,5,0,0,0,0,0,1,0
11837,positive,4,1,0,1,0,0,1,0
11860,neutral,4,0,0,1,0,0,1,0
11908,positive,5,1,1,1,1,1,1,0
11944,positive,5,1,0,0,1,1,0,1
11951,positive,5,0,0,1,1,0,1,0
11988,negative,1,1,0,1,0,0,1,1
11993,negative,1,0,0,1,1,0,1,0
12023,positive,5,1,1,1,1,0,1,1
12030,negative,1,0,0,0,0,0,0,0
12044,negative,1,1,0,0,0,0,0,0
12064,positive,4,1,1,1,1,1,1,1
12085,positive,4,1,1,1,1,1,1,1
12118,neutral,3,0,0,1,0,0,0,0
12161,positive,5,1,1,1,1,1,0,0
12179,negative,3,0,0,0,1,0,0,0
12195,positive,4,1,0,1,1,1,0,0
12199,positive,5,1,1,1,1,1,0,0
12205,positive,4,0,1,1,1,0,0,1
12207,negative,2,0,1,1,1,1,1,0
12256,positive,5,0,0,0,0,0,0,0
12340,positive,4,1,0,0,0,0,0,0
12349,positive,5,1,1,1,1,0,1,0
12370,positive,5,1,1,1,1,1,0,0
12386,positive,5,1,1,1,1,1,0,0
12472,positive,5,1,1,1,1,0,0,0
12502,negative,1,1,0,0,0,0,0,0
12520,positive,5,1,1,1,0,0,0,0
12521,neutral,3,1,1,0,1,0,0,0
12524,negative,1,1,1,0,0,1,0,1
12612,negative,2,1,1,1,1,0,0,0
12628,positive,5,1,1,1,1,1,0,0
12679,positive,4,1,1,1,1,1,0,0
12708,positive,4,1,1,1,1,1,0,1
12711,positive,4,1,1,1,1,0,0,0
12725,positive,5,1,1,1,1,1,0,0
12761,negative,1,1,0,0,0,0,0,0
12817,positive,4,1,1,1,1,1,0,0
12827,positive,5,1,1,1,1,1,1,0
12830,positive,4.5,1,1,1,1,1,0,0
12851,positive,5,1,0,1,1,1,0,0
12864,negative,1,1,0,0,0,0,0,0
12881,positive,4,1,1,1,1,0,1,0
12887,positive,5,0,1,0,1,1,0,1
12918,positive,4,1,1,1,1,1,1,1
12970,positive,5,1,0,0,0,0,1,0
12977,positive,4,1,1,1,1,1,1,1
12998,positive,4,1,1,1,1,0,1,1
13009,neutral,3,1,1,1,1,1,1,1
13042,positive,5,0,0,0,1,0,1,1
13103,negative,2,0,0,0,0,0,0,0
13125,positive,4,1,1,1,1,1,1,1
13131,negative,2,1,0,0,0,1,1,1
13143,negative,1,1,0,0,0,0,0,0
13146,positive,4,0,0,1,1,1,1,1
13182,positive,5,1,1,1,1,1,1,1
13330,positive,5,1,0,1,0,1,1,0
13378,positive,4,1,0,1,1,0,1,0
13505,neutral,3,1,0,1,1,1,1,0
13549,positive,4,1,0,0,0,0,1,0
13609,positive,4,1,0,0,0,0,1,0
13642,positive,5,1,0,0,0,0,0,0
13655,positive,4,1,0,1,0,0,0,0
13681,positive,3.5,1,0,1,0,0,1,0
13705,positive,4,1,0,1,0,0,1,0
13715,positive,3,1,0,0,0,0,1,0
13727,positive,4,1,0,0,1,1,1,0
13741,positive,5,1,0,1,0,0,1,0
13760,positive,5,1,0,0,0,0,1,0
13768,positive,4,1,0,1,0,0,0,1
13798,positive,4,0,1,0,1,1,0,0
13869,positive,5,0,1,1,0,0,1,0
13898,positive,5,0,0,1,1,0,0,0
13944,positive,5,1,1,1,1,1,1,1
13979,positive,5,1,0,1,0,0,1,0
13983,positive,5,1,1,0,0,0,1,0
13987,positive,5,0,0,1,0,0,1,0
13999,positive,4,1,0,1,0,0,1,0
14015,negative,1,1,0,0,0,0,0,0
14029,positive,5,1,0,0,0,0,0,0
14030,neutral,3,1,0,1,0,0,0,0
14049,positive,4,1,0,1,1,0,1,0
14055,positive,5,1,0,1,1,0,1,0
14069,positive,5,0,0,1,0,1,0,0
14096,neutral,3,1,1,1,0,1,0,0
14121,positive,5,1,0,1,0,0,0,0
14242,positive,5,1,0,0,1,0,0,0
14243,positive,4,1,1,1,1,0,0,0
14273,positive,5,1,1,0,0,0,0,0
14303,positive,5,1,1,1,1,1,1,0
14314,positive,5,1,1,1,1,0,1,0
14337,negative,1,0,1,0,1,1,0,0
14438,positive,4,1,1,0,0,1,0,0
14475,neutral,3,1,1,1,1,1,0,0
14486,positive,5,1,1,1,1,0,1,0
14596,positive,4,1,1,1,1,0,1,0
14598,positive,4,1,1,0,0,1,1,0
14607,positive,4,0,0,1,0,1,1,1
14625,negative,1,0,0,0,1,1,0,0
14637,positive,5,0,0,0,1,0,1,0
14703,positive,5,0,0,1,0,0,1,0
14720,positive,5,0,1,0,0,0,0,1
14766,positive,4,1,1,1,1,1,1,0
14833,negative,2,0,0,1,0,0,0,0
14858,positive,4,0,1,1,1,1,0,0
14938,positive,5,1,1,1,1,1,0,0
14946,positive,5,1,1,1,1,1,0,0
14995,negative,1,0,0,0,0,0,1,1
15009,positive,4,1,1,1,1,0,1,0
15085,negative,1,0,0,0,0,1,1,0
15103,negative,2,1,0,1,1,1,1,0
15124,positive,5,1,0,0,0,0,0,0
15202,positive,5,1,1,1,1,1,1,0
15236,negative,1,1,0,1,1,0,1,1
15346,positive,4,1,1,1,1,1,1,1
15417,negative,1,1,0,0,0,0,0,0
15450,negative,1,1,1,1,1,1,0,1
15498,negative,1,1,0,0,0,0,0,0
15536,positive,4,0,1,1,1,1,0,0
15555,negative,1,1,0,0,0,0,0,0
15561,negative,1,1,0,0,0,0,0,0
15644,positive,4,0,0,1,1,0,0,0
15724,negative,1,0,0,1,0,1,0,0
15742,positive,4,1,0,1,1,0,0,0
15750,positive,4,0,0,1,1,1,1,0
15771,positive,5,0,1,1,1,1,0,0
15789,negative,1,1,0,0,0,0,0,0
15824,negative,1,1,1,1,0,1,0,0
15836,negative,1,1,0,1,0,0,0,0
15839,positive,4,0,1,0,1,1,0,0
15894,positive,4,1,1,1,1,1,1,0
15941,positive,4,1,1,1,1,1,1,0
15985,positive,5,1,0,1,1,0,0,0
16043,positive,5,0,0,1,1,1,0,0
16048,positive,5,1,1,1,1,0,0,0
16098,positive,5,1,1,1,1,1,0,1
16124,positive,4,1,1,1,1,1,0,0
16149,negative,2,1,0,0,1,1,0,0
16165,positive,5,1,1,1,1,1,0,1
16219,negative,1,0,1,0,0,1,0,1
16222,negative,1,0,0,1,0,1,0,0
16228,positive,5,1,1,1,1,1,0,1
16231,negative,1,0,0,0,0,1,0,1
16284,positive,4,0,0,1,1,0,0,0
16301,positive,4,0,1,1,1,0,0,0
16322,positive,4,1,0,1,1,1,0,0
16365,negative,2,0,0,0,1,0,0,0
16372,positive,4,1,0,0,0,0,0,0
16395,negative,1,1,0,0,0,1,0,0
16448,positive,4,0,0,0,0,0,0,0
16493,negative,2,1,1,0,1,1,1,1
16535,positive,4,1,1,1,1,1,1,0
16560,positive,5,0,1,1,0,0,0,0
16637,positive,4,1,0,1,1,0,1,0
16717,neutral,3,1,1,1,1,1,1,1
16728,negative,2,0,1,1,1,0,1,0
16744,positive,5,1,0,1,1,0,0,0
16765,positive,4,1,1,0,1,1,0,1
16792,positive,5,1,1,1,1,1,0,1
16795,positive,4,0,1,1,1,1,1,0
16833,negative,1,1,0,0,0,1,0,1
16876,positive,5,1,1,1,1,1,1,1
16898,positive,4,0,0,1,1,1,1,0
16923,negative,2,0,0,1,1,0,1,1
16951,negative,1,1,0,1,1,1,0,0
17015,positive,5,1,0,1,1,1,1,0
17025,positive,5,1,0,0,1,0,1,0
17057,negative,2,0,0,1,1,1,1,0
17059,positive,5,1,0,1,1,1,0,0
17070,negative,1,0,0,0,1,1,0,0
17085,positive,4.5,1,1,1,1,1,1,1
17108,positive,5,1,1,1,1,1,1,1
17111,negative,1,1,0,0,0,1,0,1
17113,negative,1,1,0,0,0,0,0,0
17144,positive,4,0,0,0,0,1,0,0
17147,negative,1,1,0,0,0,0,1,1
17158,negative,1,1,0,0,0,1,1,0
17213,negative,1,0,0,0,0,0,0,0
17227,positive,4,0,1,1,1,0,1,1
17240,neutral,3,0,0,0,0,0,1,0
17249,positive,5,0,0,0,1,1,0,0
17292,negative,1,0,0,1,1,1,0,1
17328,positive,4,1,0,1,0,0,0,1
17331,negative,1,1,0,0,0,0,0,0
17351,positive,4,1,0,0,0,0,0,0
17399,positive,4,1,1,1,1,1,0,0
17406,positive,5,1,0,1,1,1,0,0
17423,negative,1,1,0,0,0,1,0,0
17433,negative,1,1,0,0,0,0,0,1
17487,positive,5,1,0,0,0,0,0,0
17540,positive,4,1,1,1,1,1,1,0
17633,negative,2,1,0,0,0,0,0,0
17634,negative,1,1,0,0,1,0,0,0
17670,neutral,3,1,0,1,1,0,1,0
17678,negative,1,1,0,0,0,0,0,0
17691,negative,1,1,0,0,0,0,0,0
17744,positive,4,1,1,1,1,1,1,0
17785,negative,2,1,0,0,0,1,0,0
17811,negative,1,1,0,1,0,1,0,0
17837,positive,4,1,0,0,1,1,1,0
17864,positive,4,1,0,1,0,1,1,0
17872,negative,1,1,0,0,0,0,0,0
17912,negative,1,1,0,0,0,0,0,0
17925,positive,4,0,0,0,0,0,0,1
17963,positive,5,1,1,0,1,1,0,0
17993,positive,5,1,1,0,1,0,0,0
18042,negative,0,1,0,0,0,0,0,0
18046,positive,5,1,1,1,1,1,0,0
18059,positive,4,1,1,1,1,0,1,0
18065,negative,2,0,0,0,0,1,1,0
18087,negative,1,1,0,0,0,0,0,0
18096,neutral,3,1,0,1,0,0,1,0
18158,negative,1,1,0,0,0,0,0,0
18170,positive,4,1,0,0,0,0,0,0
18183,negative,1,1,0,0,0,0,0,0
18187,positive,3,1,1,1,1,1,1,0
18194,negative,1,0,0,0,0,1,0,0
18195,positive,5,1,0,1,1,1,1,0
18242,neutral,3,1,1,0,0,1,0,0
18252,positive,5,1,1,1,1,0,1,0
18259,neutral,3,0,0,1,0,1,0,0
18371,positive,5,1,0,0,0,0,0,0
18405,neutral,3,1,0,1,0,1,1,0
18447,positive,5,1,0,0,0,0,1,0
18453,positive,4,1,1,0,0,0,1,0
18488,positive,4,1,0,0,0,0,1,0
18513,positive,4,1,1,0,1,0,1,0
18547,positive,4,1,0,0,0,0,0,0
18673,negative,1,1,0,0,1,1,0,0
18675,negative,1,1,0,0,1,1,0,1
18743,positive,4,0,0,0,0,0,0,0
18754,neutral,3,1,1,1,1,1,0,1
18768,positive,5,1,1,1,1,0,1,0
18838,negative,2,0,0,0,1,0,1,0
18879,negative,1,1,0,1,0,1,1,0
18891,positive,5,0,1,1,1,1,1,0
18899,positive,5,1,1,1,1,1,1,0
18968,positive,4,1,1,1,1,0,1,0
18970,negative,1,0,0,0,0,1,0,1
19026,positive,4,1,1,1,1,1,1,0
19064,positive,5,1,1,0,1,0,0,0
19092,positive,5,1,0,0,0,0,0,0
19145,positive,5,1,1,1,1,1,0,1
19184,negative,1,1,0,1,0,1,0,0
19218,negative,2,1,0,0,0,0,0,0
19255,negative,1,0,0,0,0,0,0,0
19300,positive,4,0,1,1,1,1,1,1
19326,neutral,3,1,1,1,1,1,1,1
19376,neutral,3,0,0,0,0,0,0,0
19389,negative,1,1,0,0,0,0,0,0
19393,negative,1,1,0,1,0,0,0,0
19437,positive,4,0,1,1,1,1,1,1
3,positive,4,0,0,1,1,1,1,0
21,positive,5,1,1,1,1,0,0,0
23,positive,5,1,0,1,1,0,0,0
32,positive,5,1,0,1,1,0,0,0
58,positive,5,1,0,1,1,1,0,0
115,negative,1,1,0,0,0,0,0,1
118,positive,4,1,1,1,1,0,1,0
128,neutral,3,0,0,1,0,1,0,0
135,positive,5,0,0,1,0,0,0,0
164,positive,5,0,0,1,0,0,0,0
204,positive,5,0,0,1,1,0,0,0
266,positive,5,0,0,1,0,0,0,0
268,positive,5,0,0,1,0,0,0,0
273,positive,5,1,0,1,0,1,0,0
276,positive,4,1,0,1,1,0,1,0
289,positive,4,1,1,1,1,1,1,0
298,positive,5,1,0,1,1,0,1,0
299,positive,4,0,0,1,0,0,1,0
319,negative,1,1,0,0,0,0,0,0
336,negative,1,1,0,0,0,0,1,0
346,negative,1,1,1,1,1,1,0,0
390,negative,1,1,0,0,0,1,0,1
410,neutral,3,0,0,0,0,0,0,0
467,positive,4,1,0,1,1,0,0,0
481,positive,5,1,1,0,1,1,0,0
483,negative,0,1,0,0,0,0,0,0
492,positive,4,1,0,0,1,0,0,0
505,negative,1,1,0,0,0,0,0,0
515,positive,5,0,1,0,0,1,0,1
520,positive,5,1,1,1,1,1,0,1
523,positive,4,0,0,1,1,0,0,0
530,positive,5,0,1,1,1,1,0,1
587,positive,4,0,0,1,1,1,1,0
594,positive,4,1,0,0,0,0,0,0
618,positive,4,1,1,0,1,1,0,1
651,positive,5,0,0,0,1,1,1,0
760,positive,4.5,0,1,1,1,0,1,0
761,positive,5,0,0,1,1,0,1,0
771,positive,5,0,1,1,1,1,0,1
808,negative,1,1,0,0,0,0,0,0
816,positive,4,0,1,1,1,0,1,0
821,positive,5,0,1,1,1,0,1,0
853,positive,5,0,1,1,1,1,1,0
914,negative,1,1,0,0,0,0,0,0
925,positive,4,0,1,1,1,1,1,1
948,neutral,3,0,1,0,0,0,1,0
956,positive,5,0,1,0,1,1,0,0
978,positive,5,0,0,1,1,0,0,0
1014,positive,5,0,1,1,1,1,1,0
1061,negative,1,1,0,0,0,0,0,0
1078,positive,4,0,1,1,1,1,0,0
1114,positive,4,1,0,1,1,1,1,0
1147,positive,4,1,0,0,1,0,1,0
1175,positive,5,1,0,0,1,1,0,1
1211,positive,4,0,0,0,1,0,0,0
1231,negative,1,1,0,0,0,0,0,0
1267,positive,5,0,0,1,0,0,0,0
1298,positive,5,0,0,1,0,0,0,0
1336,negative,1,1,0,0,0,0,0,0
1396,positive,5,0,0,0,0,0,0,0
1423,positive,5,0,0,1,1,1,0,0
1444,positive,4.5,0,0,0,1,1,0,1
1453,positive,5,0,0,1,1,0,1,1
1464,positive,5,0,0,1,1,0,0,0
1484,positive,4,0,1,1,1,1,1,1
1580,negative,1,0,0,0,1,0,1,0
1600,positive,5,0,0,1,1,0,1,0
1673,positive,5,1,0,1,1,0,1,0
1696,positive,4,1,0,0,0,0,0,0
1725,negative,1,1,0,0,0,0,0,0
1737,positive,5,0,0,0,0,1,1,0
1854,negative,1,1,0,0,0,0,0,0
1874,positive,4,1,1,1,1,1,0,0
1884,negative,2,1,1,0,1,0,0,0
1927,positive,5,0,1,0,1,0,0,0
1929,neutral,3,0,0,0,0,0,0,0
1971,positive,4,0,0,1,1,1,0,1
2018,negative,1,1,0,0,0,0,0,1
2025,negative,1,1,0,0,0,0,1,0
2036,positive,5,0,1,0,1,1,0,0
2069,neutral,3,0,1,1,1,1,0,0
2071,negative,1,1,1,0,0,1,1,0
2073,negative,2,0,1,0,0,0,0,0
2076,positive,4,1,1,1,1,1,1,1
2093,positive,5,0,1,0,1,1,0,0
2094,positive,5,1,1,1,1,1,0,1
2122,negative,2,0,1,0,1,1,0,1
2137,positive,4,1,0,0,0,0,1,0
2143,negative,1,1,0,0,0,0,0,0
2169,negative,1,1,0,0,0,0,0,0
2182,positive,5,0,1,1,1,1,0,1
2194,positive,4,0,1,1,1,0,0,0
2207,negative,1,1,0,0,0,0,0,0
2208,negative,2,1,1,1,1,1,0,0
2240,positive,4.5,1,1,1,1,1,0,0
2351,positive,4,0,1,1,1,1,1,0
2420,positive,4,1,1,1,1,1,0,0
2477,negative,1,1,0,0,0,0,0,0
2494,positive,5,1,1,0,1,1,0,1
2567,negative,1,1,0,0,0,0,0,0
2611,neutral,3,1,1,1,1,0,0,1
2619,negative,1,1,0,0,0,0,0,0
2654,negative,2,0,0,0,0,1,0,0
2784,positive,5,1,0,0,0,0,1,0
2829,positive,4,0,0,0,0,0,0,0
2859,positive,5,0,0,1,1,0,0,0
2885,positive,5,0,0,1,1,0,1,0
2916,positive,5,1,0,1,1,0,1,0
2955,negative,1,1,0,1,1,0,0,1
3002,positive,5,0,0,1,0,0,0,0
3014,negative,1,1,0,0,0,0,0,0
3030,positive,4.5,1,1,1,1,1,1,0
3041,neutral,3,0,0,0,1,1,0,0
3064,positive,5,0,0,0,1,0,0,0
3079,positive,4,1,1,1,1,1,1,0
3085,positive,4,0,0,0,1,1,0,1
3090,negative,1,1,0,0,0,1,0,0
3095,negative,2,1,0,0,0,0,0,0
3100,neutral,3,1,0,0,0,1,0,0
3131,positive,5,0,1,1,1,1,0,0
3148,positive,4,0,1,1,1,1,1,0
3165,negative,1,1,0,1,0,0,1,0
3375,positive,4,1,1,1,1,1,0,0
3387,positive,4,1,1,1,1,1,0,0
3471,positive,5,0,1,1,1,1,0,1
3475,negative,1,1,0,0,0,0,0,0
3511,negative,1,0,0,0,0,0,1,0
3566,positive,4,1,0,0,0,0,0,0
3622,negative,1,0,0,1,0,0,0,0
3659,neutral,3,1,1,1,0,1,0,0
3755,positive,5,1,0,0,0,0,1,0
3879,neutral,3,1,0,1,1,0,1,0
3886,positive,5,0,0,1,1,1,0,0
3955,positive,4,1,0,1,1,0,0,0
4089,positive,5,0,0,1,1,1,0,0
4096,positive,5,1,1,1,1,1,0,1
4108,positive,4,1,0,1,1,1,0,0
4129,neutral,3,1,0,0,0,0,0,0
4149,positive,4,1,0,1,1,1,1,0
4203,negative,1,0,0,0,0,0,0,0
4212,positive,4,0,0,1,0,0,0,0
4244,positive,5,1,1,1,1,1,0,0
4256,positive,4,1,0,1,0,0,0,0
4281,positive,4,0,0,1,0,0,0,0
4284,positive,4,1,0,1,0,0,1,0
4334,positive,4,0,0,0,0,0,0,0
4414,positive,4,1,0,0,0,0,1,0
4447,positive,5,1,0,1,1,0,1,0
