index,sentiment,gpt_Rating,reliability,utility,driving,comfort,interior,fuel_efficiency,technology
4053,negative,1,1,0,1,0,0,0,0
4081,positive,5,0,0,1,0,0,0,0
4129,positive,4,1,1,1,1,1,0,1
4132,negative,1,1,0,0,0,0,0,0
4193,positive,5,0,0,1,1,0,0,0
4194,positive,5,0,0,1,1,1,0,1
4226,negative,2,1,0,1,1,0,0,0
4248,positive,5,0,0,1,1,0,0,0
4255,positive,4,1,0,1,1,1,0,0
4281,negative,1,0,0,0,0,0,0,1
4301,positive,5,1,0,1,1,1,0,0
4309,positive,5,0,0,1,1,0,1,0
4311,negative,1,1,0,1,0,0,0,0
4321,positive,5,1,0,1,1,0,0,0
4351,positive,4,1,0,1,1,1,0,0
4361,positive,5,0,0,1,1,0,0,0
4415,positive,4,0,0,1,1,1,0,0
4449,positive,5,0,0,1,1,0,1,0
4455,negative,1,1,0,0,0,0,1,0
4479,positive,4.5,1,0,1,1,1,0,0
4512,positive,4,0,1,1,1,1,1,0
4537,positive,4,0,0,1,1,1,0,0
4562,positive,4.5,0,0,1,0,0,0,1
4636,positive,4,0,1,1,1,1,1,1
4644,positive,5,1,1,1,1,1,0,1
4652,positive,4,0,0,0,1,0,1,0
4757,positive,4,0,0,1,1,0,0,0
4772,positive,4,0,0,1,0,0,0,0
4854,positive,5,0,0,1,0,0,0,0
4875,positive,4,0,1,1,1,0,1,0
4879,neutral,3,0,0,1,0,1,0,1
4915,positive,5,1,0,1,1,0,1,0
4963,neutral,3,0,0,1,1,0,1,0
4967,positive,5,0,0,1,0,0,0,0
4983,positive,5,0,0,1,1,0,0,0
4997,positive,5,0,0,1,0,0,0,0
5001,positive,5,0,0,1,0,0,0,0
5003,positive,5,0,0,1,0,0,0,0
5010,positive,5,1,0,1,1,1,0,0
5012,positive,5,0,0,1,0,0,0,0
5024,positive,5,0,0,1,0,0,0,0
5041,positive,5,0,0,1,0,1,0,0
5139,neutral,3,1,1,1,1,1,0,1
5145,positive,5,1,1,1,1,1,1,1
5170,positive,4,1,0,1,1,1,1,1
5180,positive,5,0,0,1,1,0,1,0
5191,positive,5,0,0,1,0,0,0,0
5261,positive,5,0,0,1,0,0,0,0
5268,positive,5,1,0,1,0,1,0,0
5274,positive,4,0,0,1,0,1,0,1
5304,positive,4,1,0,1,1,1,0,0
5311,negative,1,1,0,0,0,0,0,0
5341,positive,4,0,0,1,1,1,0,0
5358,positive,5,1,1,1,1,1,0,1
5385,positive,5,1,0,1,1,0,0,0
5408,positive,5,0,0,1,0,1,0,0
5481,negative,2,1,0,0,0,0,0,0
5558,positive,5,0,0,1,0,1,0,0
5559,neutral,3,1,0,1,0,1,0,0
5567,positive,4,1,0,1,1,1,0,0
5571,neutral,3,1,0,1,1,0,1,0
5583,positive,5,1,0,1,1,1,0,0
5610,negative,1,0,0,0,0,0,0,0
5611,positive,5,0,0,1,1,0,0,0
5659,positive,4,0,0,1,0,0,0,0
5672,positive,4,0,0,1,0,0,0,0
5677,negative,2,0,0,0,0,0,0,0
5685,positive,5,1,0,1,1,0,0,0
5744,neutral,3,1,0,1,1,1,1,0
5786,positive,5,1,0,1,0,0,1,0
5864,positive,4,1,0,1,0,0,1,0
5940,negative,1,0,0,0,1,1,0,0
5942,negative,2,1,0,1,0,0,0,0
5953,negative,2,0,0,1,0,0,0,0
6009,negative,1,1,0,0,0,0,0,0
6041,positive,4,1,0,1,0,0,0,0
6139,positive,5,0,0,1,0,0,0,0
6163,positive,5,0,1,1,1,1,0,1
6168,positive,5,0,1,1,1,1,0,1
6258,positive,5,0,0,1,0,0,0,0
6269,negative,1,1,0,0,0,0,0,0
6272,positive,5,0,0,1,0,0,0,0
6308,negative,2,0,0,1,0,0,0,0
6336,negative,2,1,0,1,0,0,0,1
6367,negative,1,0,0,0,0,0,1,0
6421,positive,4.5,0,0,1,1,1,0,1
6447,positive,5,0,0,1,0,0,0,0
6482,positive,5,0,0,1,0,0,0,0
6489,positive,4,1,0,1,0,0,1,0
6520,positive,5,0,0,1,0,0,0,0
6534,positive,5,1,0,1,1,1,1,1
6552,negative,2,0,1,1,0,1,0,0
6567,positive,4,0,0,1,1,1,0,1
6568,positive,5,0,0,1,1,1,0,1
6600,negative,2,1,0,0,0,0,0,0
6607,negative,1,1,0,0,0,1,0,0
6608,positive,5,0,0,1,1,1,0,1
6609,positive,5,1,0,1,0,0,0,0
6677,positive,4,0,0,1,0,1,0,0
6750,positive,4,0,1,1,0,1,1,1
6755,positive,4,1,0,1,1,1,0,1
6780,neutral,3,0,0,1,0,0,0,0
6781,negative,2,1,0,1,0,1,1,1
6795,positive,5,0,0,1,0,0,0,0
6904,positive,4,0,1,1,0,1,0,1
6927,positive,5,0,0,1,1,1,0,0
6962,positive,5,0,0,1,0,0,0,0
6972,positive,5,0,0,1,0,0,0,0
6990,positive,5,0,0,1,0,0,0,0
7004,positive,4,0,0,1,0,0,0,0
7015,positive,5,0,0,1,1,1,0,0
7022,positive,4,0,0,1,0,1,1,0
7081,positive,4,0,0,1,0,0,1,0
7117,positive,5,0,0,1,0,0,0,0
7190,positive,5,1,0,1,1,0,0,0
7215,positive,5,0,0,1,1,0,0,0
7220,positive,5,0,0,1,0,0,0,0
7242,positive,5,0,0,1,0,0,0,0
7260,negative,2,1,1,1,1,1,0,0
7348,positive,5,0,0,1,0,0,0,0
7351,positive,5,0,0,1,0,0,0,0
7352,positive,5,1,0,1,0,0,0,1
7464,positive,4,1,1,1,1,1,1,0
7469,negative,2,0,0,0,0,1,0,0
7497,positive,5,0,0,1,0,0,0,0
7515,positive,4,0,0,1,1,0,0,0
7518,positive,5,0,0,1,0,1,0,0
7531,positive,5,0,0,1,0,0,0,0
7536,positive,5,0,0,1,0,0,0,0
7578,positive,5,0,0,1,0,0,0,0
7634,positive,5,0,0,1,1,0,0,0
7643,neutral,4,0,0,1,1,0,0,0
7662,positive,5,1,0,1,1,0,0,0
7693,positive,5,1,0,1,0,0,1,0
7717,positive,5,1,0,1,1,0,1,0
7728,positive,5,1,0,1,0,0,1,0
7732,negative,2,1,0,0,0,0,0,0
7746,positive,5,0,0,1,0,0,1,0
7798,positive,5,0,0,1,0,0,0,0
7843,negative,1,1,0,0,0,0,1,0
7861,negative,2,1,0,1,0,1,1,1
7892,positive,5,0,0,1,1,0,0,0
7896,positive,5,0,0,1,1,0,0,0
7903,positive,5,0,0,1,1,0,0,0
7940,positive,5,0,0,1,0,0,0,0
7959,positive,5,1,0,1,0,0,1,0
7963,positive,5,0,0,1,1,0,0,0
7976,positive,5,1,0,1,1,0,0,0
7991,positive,5,0,0,1,1,1,0,0
8005,positive,5,0,0,1,0,0,0,0
8006,positive,5,0,0,1,0,1,0,0
8017,positive,5,0,0,1,0,0,0,0
8021,neutral,3,0,0,1,0,0,1,0
8025,neutral,3,0,0,1,0,0,1,1
8037,positive,5,0,0,1,1,1,1,1
8048,positive,5,0,0,1,0,0,0,0
4,positive,5,1,1,1,1,1,0,1
74,positive,5,1,1,1,1,0,1,0
83,positive,5,1,0,0,0,0,0,0
88,negative,1,0,0,1,0,0,1,0
140,positive,5,1,0,0,1,0,0,0
191,positive,4,1,1,1,1,1,1,0
197,positive,4,1,1,1,1,1,1,0
211,negative,1,1,0,0,0,0,0,0
217,negative,1,0,0,0,0,0,0,0
233,negative,1,1,0,0,0,0,0,0
295,positive,4,1,1,1,0,0,1,0
309,neutral,3,0,0,1,1,0,1,0
316,positive,5,0,1,1,1,0,0,0
347,positive,5,0,1,0,0,0,0,0
359,positive,4,0,1,0,0,0,0,0
366,positive,4,0,1,0,1,1,1,1
389,positive,5,1,1,1,1,1,0,1
455,positive,4,0,1,0,1,0,0,0
519,positive,4,1,1,0,0,0,1,0
552,positive,4,0,1,1,0,1,0,0
602,positive,4,1,0,1,1,0,1,0
616,negative,2,1,0,0,1,0,1,0
645,positive,5,1,1,1,1,0,1,0
660,positive,5,1,1,1,1,0,1,0
682,positive,4,1,1,1,1,0,1,0
726,positive,5,1,0,0,1,0,1,0
729,positive,5,1,1,1,1,1,1,0
732,positive,4,0,0,0,1,0,1,0
761,positive,5,0,0,0,0,0,0,0
763,positive,5,0,0,0,0,0,0,0
807,positive,4,1,1,1,1,1,0,1
821,negative,1,1,0,0,1,1,0,0
857,negative,1,1,0,0,0,0,1,0
858,positive,5,0,0,1,0,0,1,0
894,positive,5,1,1,1,1,1,1,0
1082,positive,5,0,0,1,0,0,0,0
1093,negative,1,1,0,0,0,0,0,1
1126,positive,4,1,1,1,1,1,0,0
1241,positive,5,0,0,0,0,0,0,0
1258,positive,4,0,1,0,1,0,0,0
1267,positive,4,0,1,1,1,0,0,0
1327,positive,4,1,1,1,1,1,0,1
1416,positive,4,1,1,1,1,1,1,1
1420,positive,4,1,0,1,1,1,0,1
1438,negative,1,1,0,0,0,0,0,0
1472,positive,4,1,1,1,1,1,0,0
1552,positive,5,0,1,0,1,1,0,1
1584,positive,4.5,1,1,1,1,1,1,0
1590,positive,4,1,1,1,1,1,0,0
1668,positive,5,0,0,0,1,0,0,0
1686,positive,5,1,1,0,1,0,0,0
1725,negative,1,1,0,0,0,0,0,1
1759,positive,4,1,0,0,1,0,0,0
1785,negative,1,1,0,0,0,0,0,0
1802,positive,4,1,0,0,1,0,0,0
1803,positive,4,1,1,1,1,1,0,0
1844,negative,1,1,0,0,0,0,0,0
1880,positive,5,1,1,1,1,1,1,1
1911,negative,1,1,0,0,0,0,0,0
1960,negative,1,1,0,0,0,1,0,1
1968,positive,5,1,1,1,1,1,1,1
1987,negative,1,1,0,0,0,0,0,0
2028,negative,1,1,0,0,0,0,0,0
2045,negative,1,0,0,0,0,0,0,0
2061,negative,1,1,0,0,0,0,0,0
2086,negative,1,1,1,0,1,1,1,1
2125,positive,4,0,1,0,1,1,1,0
2158,positive,5,1,1,1,1,1,0,0
2163,positive,4,0,0,0,1,1,0,0
2193,negative,2,0,1,0,0,0,0,0
2208,negative,1,1,0,0,0,0,0,1
2226,negative,1,0,1,0,0,1,1,1
2276,neutral,3,0,1,0,1,1,1,0
2327,positive,5,0,0,0,0,0,0,0
2328,positive,5,0,0,0,0,0,0,0
2393,positive,5,0,0,0,0,0,0,0
2406,negative,1,1,0,0,0,0,0,0
2407,negative,1,1,0,0,0,0,0,0
2416,negative,1,1,1,0,0,0,1,1
2473,neutral,3,1,0,1,1,0,1,1
2486,neutral,3,0,0,0,0,0,0,0
2589,positive,4,1,0,1,1,0,1,0
2617,positive,5,1,0,1,1,0,0,0
2767,positive,4,0,0,1,1,1,0,0
2860,positive,5,0,0,1,1,1,0,0
2868,positive,5,1,0,1,0,0,0,0
2928,positive,4,1,0,1,1,1,0,0
2930,positive,4,1,1,0,1,1,0,1
2952,negative,1,1,0,0,0,0,0,0
2979,negative,2,1,0,1,0,1,1,0
3020,positive,5,1,0,1,0,0,0,0
3037,positive,5,0,1,1,1,0,0,0
3063,negative,1,1,0,0,0,0,0,0
3127,positive,4,0,1,1,1,0,1,0
3129,positive,5,0,0,1,1,0,1,0
3261,neutral,3,1,0,1,1,0,1,0
3325,positive,4,0,0,1,1,0,0,0
3357,negative,1,1,0,0,0,0,0,0
3402,positive,4,0,0,1,0,0,1,0
3471,positive,5,0,1,0,1,0,0,0
3476,positive,4,0,0,1,1,0,1,0
3529,negative,1,1,0,0,0,0,0,0
3548,negative,1,0,0,0,0,1,0,0
3576,neutral,3,1,0,1,1,1,1,0
3647,negative,2,0,0,0,0,0,1,0
3654,negative,1,1,0,0,0,0,0,0
3663,negative,1,1,0,1,1,1,0,1
3664,negative,1,1,0,0,0,1,1,0
3695,negative,1,1,0,0,0,0,0,0
3722,positive,5,1,1,1,1,0,0,0
3729,positive,4,1,0,0,1,0,0,0
3747,negative,1,1,0,0,0,0,0,0
3759,positive,4,1,0,1,1,0,0,0
3773,neutral,3,0,0,0,0,0,0,0
3866,negative,1,1,0,0,0,0,0,0
3892,positive,4,1,1,1,1,1,0,0
3923,positive,5,1,0,0,1,0,0,0
3937,negative,1,1,0,0,0,1,0,0
3974,positive,5,1,0,1,1,1,1,0
3975,negative,1,1,0,0,0,0,0,0
4094,positive,4,1,0,0,1,0,0,0
4108,positive,4,0,0,1,1,0,1,0
4110,positive,4,0,0,1,1,0,1,0
4121,positive,4,1,0,1,1,1,1,0
4133,positive,5,0,1,1,1,1,1,1
4151,positive,5,0,1,1,1,1,0,1
4164,negative,1,1,0,1,0,1,0,1
4196,positive,5,1,0,0,1,1,0,0
4230,positive,5,1,1,1,1,0,0,0
4232,positive,5,1,1,1,1,1,0,0
4258,negative,1,1,0,0,0,0,0,1
4326,positive,5,1,1,1,1,1,0,0
4336,positive,5,0,1,1,1,1,0,1
4373,positive,5,1,0,1,1,0,0,0
4396,positive,5,1,1,1,1,1,0,1
4417,positive,4,0,0,0,1,1,0,1
4483,negative,1,1,0,0,0,0,0,0
4538,positive,4,0,1,1,1,1,0,1
4598,positive,4,1,1,1,1,1,1,1
4609,positive,5,1,1,1,1,1,1,1
4617,positive,5,1,1,1,1,1,0,1
4668,negative,1,1,0,0,0,0,0,0
4671,positive,5,1,1,1,1,1,1,0
4760,negative,1,1,0,0,0,1,0,1
4761,negative,1,1,0,0,0,1,0,1
4779,negative,1,1,0,0,0,0,0,0
4800,positive,4,0,0,1,1,0,1,0
4834,negative,1,1,0,0,0,0,0,0
4857,positive,4,0,1,1,1,1,0,0
4894,positive,5,0,0,1,0,0,1,0
4895,negative,1,0,0,0,0,1,1,0
4900,neutral,3,0,0,1,0,1,1,1
4936,positive,4,1,1,1,1,1,1,0
4963,positive,4,1,0,1,1,1,1,0
17,positive,5,1,0,1,1,1,0,0
102,positive,5,1,1,1,1,1,0,0
146,positive,4,0,1,1,0,0,1,1
251,positive,4,0,1,1,1,1,0,0
286,positive,5,1,1,1,1,1,1,0
294,positive,5,1,1,1,1,1,1,0
342,positive,5,1,1,1,1,1,1,0
354,positive,4.5,0,1,1,1,1,0,0
405,positive,5,0,1,0,1,1,0,0
447,negative,2,0,1,0,1,1,0,0
462,positive,4,0,1,1,1,0,1,1
464,negative,1,1,0,0,0,0,1,1
465,negative,1,1,0,0,0,1,1,1
471,negative,1,0,0,0,0,0,1,0
492,neutral,3,0,0,1,0,0,1,0
508,negative,2,1,0,0,0,0,1,0
538,negative,1,0,0,1,1,0,1,0
621,positive,5,0,0,1,0,0,0,0
740,positive,5,0,0,1,0,1,0,0
767,positive,4,0,0,1,1,1,0,1
792,negative,2,0,0,1,0,0,1,0
818,positive,5,0,1,1,0,0,1,1
822,negative,1,0,0,0,0,0,0,0
850,positive,4,0,0,1,0,0,0,0
870,neutral,3,0,1,0,0,1,0,0
915,positive,4,0,0,1,0,0,1,0
927,negative,1,1,0,1,0,1,1,0
967,positive,5,0,0,0,0,0,0,0
995,negative,1,1,0,0,0,0,0,0
1043,positive,5,0,1,0,1,1,1,1
1065,positive,5,0,1,1,1,1,1,1
1088,negative,1,0,1,0,0,1,0,1
1115,positive,4,0,1,0,0,0,0,0
1160,positive,5,1,0,0,0,0,0,0
1207,negative,1,1,0,0,0,0,0,0
1234,negative,1,1,0,0,0,0,0,0
1251,negative,1,1,0,0,0,0,0,0
1253,negative,2,0,1,1,1,1,1,0
1335,negative,1,1,0,0,0,0,0,1
1359,positive,4,1,0,0,1,0,1,0
1376,positive,5,1,0,0,0,0,0,0
1471,neutral,3,0,1,0,0,1,0,0
1472,negative,1,1,1,0,0,1,0,1
1478,negative,2,0,1,1,0,1,0,1
1509,neutral,3.5,0,1,0,1,1,0,0
1511,positive,5,0,1,0,0,1,0,0
1547,negative,1,1,0,0,0,0,0,0
1586,positive,5,0,0,0,0,0,0,0
1589,positive,5,0,1,1,1,1,0,0
1600,positive,5,0,1,1,0,0,0,0
1603,positive,4,0,1,1,1,1,1,0
1626,positive,5,1,1,1,1,1,1,0
1740,negative,1,1,0,0,0,0,0,0
1876,negative,1,1,0,0,0,0,0,0
1901,negative,1,1,0,0,0,0,0,0
1906,positive,4,1,1,1,1,1,1,0
1908,positive,4,1,1,1,1,1,0,0
1912,positive,4,1,1,0,1,0,0,0
1942,positive,4,0,1,1,1,1,1,0
1999,negative,1,1,1,1,0,0,0,0
2007,negative,1,1,0,1,0,1,1,1
2017,positive,5,1,1,1,1,1,1,0
2035,positive,4,0,1,0,0,1,1,1
2095,negative,1,1,1,0,0,1,0,0
2111,positive,4,1,1,0,1,0,0,0
2213,positive,4,1,1,1,1,1,0,0
2262,positive,4,1,1,1,1,0,0,1
2263,positive,4,0,1,1,1,1,1,0
2327,positive,4,1,1,0,1,1,0,0
2419,neutral,3,0,0,0,0,0,0,0
2456,negative,2,0,1,0,1,1,0,1
2457,neutral,3,0,0,0,1,0,0,1
2458,positive,5,0,0,0,0,0,0,0
2538,positive,4,1,1,1,1,1,0,0
2543,positive,5,0,1,0,0,1,0,0
2567,neutral,0,0,1,0,1,1,0,0
2570,positive,4,1,1,1,1,1,0,0
2649,positive,4,0,0,1,0,1,0,1
2665,positive,4,1,1,1,0,1,1,1
2702,positive,5,0,0,0,0,0,0,0
2707,positive,4,1,0,0,0,0,0,0
2740,negative,1,1,0,0,0,0,0,0
2751,negative,1,1,0,0,1,0,0,0
2756,positive,5,1,1,0,0,1,1,0
2773,positive,5,1,1,0,0,0,1,0
2774,positive,4,1,0,1,0,0,1,0
2779,negative,1,0,0,0,0,0,1,0
2814,negative,1,1,0,0,0,0,0,0
2869,positive,4,0,0,1,0,1,0,1
2879,positive,5,1,1,1,1,1,0,1
2912,positive,4,1,1,1,0,1,1,1
2953,negative,2,1,1,1,1,0,0,0
2975,positive,5,0,0,0,0,0,0,0
3002,positive,5,1,0,0,0,0,0,0
3032,positive,5,1,0,0,0,0,0,0
3055,positive,4,1,1,1,1,1,0,0
3069,negative,1,1,0,0,0,1,0,0
3099,positive,4,0,0,1,1,1,0,1
3117,positive,4,1,1,1,1,1,1,0
3152,negative,1,1,0,0,0,0,0,0
3154,positive,4,1,1,0,1,1,1,0
3176,positive,4,1,1,0,1,0,1,0
3180,positive,5,1,1,1,1,1,1,0
3233,negative,2,1,0,0,0,0,0,0
3238,positive,4,1,1,1,0,1,1,0
3265,negative,1,1,0,0,0,0,1,0
3296,negative,2,0,0,1,0,1,1,0
3345,positive,4,1,1,1,1,1,1,0
3378,negative,1,1,0,1,0,0,0,0
3384,positive,5,1,0,0,0,0,0,0
3390,positive,4,1,1,1,0,0,1,0
3400,neutral,3,1,1,0,0,0,1,0
3415,positive,5,1,1,1,1,1,0,0
3419,positive,4,0,0,1,0,1,1,0
3427,positive,5,1,1,1,1,1,0,0
3436,positive,5,1,1,0,1,0,1,0
3438,positive,5,1,0,0,0,0,0,0
3465,neutral,3,1,1,1,1,1,0,0
3479,neutral,3,0,0,0,1,1,1,0
3496,negative,2,0,0,0,0,0,0,1
3571,positive,5,1,0,1,1,0,1,0
3605,positive,5,0,1,0,0,1,1,0
3669,neutral,3,0,0,0,0,0,0,0
3702,neutral,3,1,1,1,1,1,1,0
3758,negative,1,1,0,0,0,0,1,0
3773,positive,4,1,0,1,1,0,1,0
3778,positive,5,1,1,0,1,1,1,0
3825,negative,2,1,0,0,0,0,0,0
3839,positive,4,1,1,1,1,1,1,1
3890,negative,1,0,0,0,1,1,0,0
3892,positive,5,1,0,1,1,1,0,1
3916,positive,4,0,0,0,1,1,0,0
3952,positive,5,1,1,1,1,0,1,0
3978,positive,5,0,0,0,0,0,0,0
3993,positive,5,1,0,0,0,0,0,0
4002,positive,5,1,1,0,1,1,0,0
4019,positive,5,1,1,0,1,0,0,0
4021,positive,5,1,1,1,0,0,1,0
4022,positive,5,1,1,1,1,1,1,0
4052,positive,5,1,1,1,1,0,1,0
4071,positive,5,1,0,1,0,0,1,0
4080,positive,4,1,0,1,0,0,1,0
4084,positive,4,0,0,0,0,0,1,0
4160,positive,5,1,0,1,0,0,0,0
4246,neutral,3,0,0,0,1,1,1,1
4325,neutral,3,1,0,0,1,1,1,1
