index,sentiment,gpt_Rating,reliability,utility,driving,comfort,interior,fuel_efficiency,technology
16957,positive,4,1,0,1,1,0,1,0
3834,negative,1,0,0,0,0,0,0,0
90,positive,5,1,1,1,1,1,0,1
923,negative,2,1,0,0,0,0,0,0
6405,positive,5,1,1,1,1,1,1,0
13208,positive,5,1,1,1,1,1,1,1
2465,negative,2,0,0,1,0,1,0,1
4498,positive,5,0,0,1,1,1,0,0
5316,positive,5,1,1,1,1,1,0,0
6533,positive,5,1,0,0,0,0,0,0
314,positive,4,0,0,1,0,0,1,0
5703,positive,4,0,0,1,1,1,1,0
2491,positive,5,1,0,1,1,1,0,1
5976,positive,4,1,0,1,0,1,0,0
8262,negative,2,0,0,1,0,0,1,0
13258,positive,5,1,1,1,1,1,0,0
6092,negative,1,0,0,0,0,0,0,0
1588,positive,5,1,0,1,0,0,0,0
11804,positive,5,1,0,1,1,1,1,0
3535,negative,2,0,0,1,1,0,0,1
839,positive,5,1,0,0,0,0,0,0
5757,positive,5,1,0,1,1,1,1,0
17580,positive,4,1,0,0,0,0,0,0
3232,positive,5,0,0,1,1,0,0,0
4817,positive,5,1,1,1,1,0,0,0
3303,negative,2,0,0,1,0,0,0,0
4942,neutral,3,1,1,1,0,1,0,0
3766,positive,5,0,1,1,1,1,0,1
2667,positive,4,0,1,1,1,1,1,1
6461,positive,4,1,1,1,1,1,0,0
9909,positive,5,1,1,1,1,1,0,0
16200,positive,5,1,0,1,0,0,0,0
5948,positive,5,0,0,1,0,0,0,0
698,positive,5,1,0,1,0,0,0,0
719,positive,4,0,1,1,1,1,1,0
2159,positive,4,1,0,1,1,1,1,0
1008,positive,5,1,1,1,1,1,0,0
912,positive,5,1,0,1,1,1,1,0
13494,positive,5,1,1,1,1,1,1,1
2527,positive,5,1,0,1,1,0,0,0
1689,positive,5,1,0,1,1,1,0,0
15818,positive,4,1,1,1,0,0,0,0
6060,positive,5,0,0,1,0,0,0,0
13056,negative,1,0,0,0,0,0,0,0
1050,positive,4,1,0,1,1,1,0,1
15695,positive,5,1,1,1,1,1,0,1
3266,positive,5,1,1,1,1,1,0,0
1846,positive,4,1,1,1,1,1,0,0
1533,neutral,3,1,1,1,1,1,0,1
8664,neutral,3,1,1,1,1,1,1,0
1775,positive,4.5,1,0,1,1,1,1,0
6105,positive,4,1,1,1,1,1,1,1
8558,positive,4,1,0,1,0,1,0,0
3242,positive,4,1,1,1,1,1,0,0
2710,positive,4,0,1,1,0,1,1,0
14880,positive,5,0,1,1,0,0,0,0
6123,positive,5,1,1,1,1,1,1,0
1353,positive,4,1,0,0,0,0,0,0
517,positive,5,0,0,1,0,0,0,0
18107,positive,5,1,1,1,1,1,1,0
864,positive,4,1,1,1,1,1,0,0
19149,positive,4,1,0,1,0,0,0,0
749,negative,2,0,0,0,0,0,0,0
7648,negative,1,0,0,0,0,0,0,0
391,negative,1,1,0,0,0,1,0,0
9285,positive,5,1,0,1,1,1,0,0
973,negative,1,0,0,0,0,1,0,0
93,neutral,3,0,0,0,0,0,0,1
