index,sentiment,gpt_Rating,reliability,utility,driving,comfort,interior,fuel_efficiency,technology
91205,positive,4,1,1,1,1,1,1,0
91210,positive,4,1,0,1,1,0,0,0
91250,positive,5,0,0,1,1,0,0,0
91279,negative,1,1,0,1,0,0,0,0
91333,positive,5,1,0,1,1,1,0,1
91350,positive,5,1,0,1,1,1,0,0
91470,positive,4,1,1,1,1,1,1,0
91515,negative,2,0,0,1,0,0,0,0
91548,negative,1,0,0,0,0,0,0,0
91563,neutral,3.5,0,0,1,0,0,0,0
91607,negative,1,1,0,1,1,1,0,1
91615,negative,1,1,0,0,0,0,1,1
91658,positive,5,1,0,1,1,0,0,0
91707,negative,1,1,0,0,0,0,0,0
91712,positive,5,1,0,1,1,1,1,0
91741,positive,5,1,0,1,1,0,1,0
91754,positive,5,1,0,1,1,0,1,0
91819,positive,5,0,0,1,1,1,0,1
91820,negative,2,1,0,1,1,1,1,0
91841,positive,4,0,0,1,0,0,1,0
91899,negative,1,1,0,1,1,1,0,0
91907,positive,5,1,1,1,1,1,1,0
91928,positive,4,0,1,1,1,1,0,1
91964,neutral,3,0,0,1,0,0,0,0
91971,positive,4,1,1,1,1,1,1,0
92019,negative,2,1,0,0,1,0,0,0
92047,positive,5,1,0,1,1,0,1,0
92049,negative,1,1,0,0,0,0,0,0
92104,positive,4,1,0,1,1,0,0,0
92121,positive,4,1,0,1,1,1,1,1
92126,positive,5,1,0,1,1,0,1,0
92203,neutral,3,0,1,1,1,1,1,0
92274,positive,4,0,0,1,1,0,1,0
92368,positive,4.5,1,1,1,1,1,1,0
92405,negative,1,1,1,0,0,0,0,0
92441,negative,1,1,1,1,0,1,0,1
92459,positive,5,0,1,1,1,1,1,1
92483,positive,5,1,1,1,1,0,0,0
92529,positive,4,1,1,1,1,1,0,0
92534,positive,4,1,1,1,1,0,0,0
92584,positive,5,0,0,0,0,0,0,0
92611,positive,4,0,1,0,1,1,0,0
92644,positive,4,0,1,1,1,1,0,1
92648,negative,2,1,1,1,1,1,0,0
92661,negative,2,1,0,0,0,0,1,0
92750,positive,4,1,0,1,0,0,1,0
92790,positive,4,1,0,1,0,0,1,0
92795,neutral,3,0,0,1,0,0,0,0
92807,neutral,3,1,0,1,1,1,1,0
92814,positive,4,1,1,1,1,0,1,0
92925,negative,1,1,0,0,0,0,0,0
92929,negative,1,0,0,0,0,0,0,0
92931,negative,1,1,0,0,0,0,0,0
92946,positive,4,0,0,0,0,0,1,0
92960,negative,1,1,0,0,0,1,1,0
93040,negative,1,1,0,0,0,1,0,0
93079,positive,5,0,1,0,1,1,1,0
93138,negative,1,1,1,0,1,1,0,0
93172,positive,4,0,1,0,1,1,1,1
93182,positive,4,0,1,0,1,1,1,1
93184,negative,1,1,0,1,1,1,1,1
93188,negative,2,1,1,1,1,1,1,0
93237,negative,1,1,0,1,0,1,1,0
93306,positive,4,1,1,1,1,0,1,0
93378,positive,5,0,0,1,0,1,0,0
93417,neutral,3,0,0,0,0,0,0,0
93430,positive,4,0,0,1,0,1,0,0
93439,positive,5,0,0,1,1,1,0,0
93459,positive,5,1,1,1,1,0,1,0
93468,positive,5,1,0,1,1,1,1,0
93482,positive,5,1,0,1,1,0,0,0
93496,positive,5,1,0,1,0,0,0,0
93598,positive,5,1,1,1,1,1,1,1
93615,positive,5,1,0,1,0,0,0,0
93721,neutral,3,1,0,1,1,1,0,0
93725,positive,5,1,0,1,1,1,0,0
93792,negative,2,0,0,0,0,0,0,0
93885,positive,5,1,1,1,1,1,0,1
93918,positive,5,0,0,1,0,0,0,0
93928,positive,5,0,0,1,1,1,0,0
93962,positive,5,1,0,1,1,0,0,0
93972,positive,5,1,0,1,1,0,0,0
94009,positive,5,0,0,1,0,0,0,0
94010,positive,5,0,0,1,0,0,0,0
94044,negative,2,0,0,0,0,0,0,0
94082,positive,4,0,0,1,1,1,0,0
94146,positive,4,0,0,1,1,1,0,1
94157,positive,5,0,0,0,0,1,0,0
94162,neutral,3,0,0,1,1,1,0,0
94165,positive,5,0,0,1,0,1,0,1
94174,positive,5,0,0,1,0,0,0,0
94232,positive,4,1,1,1,1,0,1,0
94242,positive,4,1,0,1,0,1,1,1
94258,positive,5,0,0,0,0,0,0,0
94279,positive,5,1,0,1,1,1,1,1
94304,positive,4,1,0,1,0,1,1,1
94332,positive,5,0,0,1,0,0,0,0
94358,positive,5,0,1,1,0,0,0,0
94373,positive,5,0,0,1,1,1,1,1
94460,negative,2,0,0,1,0,0,1,0
94518,negative,2,0,0,1,0,1,0,1
94523,negative,2,0,0,1,0,1,1,1
94544,positive,5,0,0,1,0,1,0,0
94577,positive,5,0,1,1,1,1,0,0
94586,positive,5,0,1,1,1,1,0,1
94601,positive,5,0,0,1,0,0,0,0
94695,positive,5,0,0,1,0,0,0,0
94744,positive,4,0,0,1,0,0,0,0
94755,positive,5,0,0,1,1,0,0,0
94846,negative,2,1,0,1,0,0,0,0
94854,negative,1,1,0,0,0,0,0,0
94861,positive,5,1,0,1,0,0,0,1
94864,positive,5,0,0,1,0,0,0,0
94874,positive,5,0,0,1,0,0,0,0
94882,positive,4,0,0,1,0,0,0,0
94887,positive,5,0,0,1,0,1,0,1
94959,positive,5,1,0,1,0,0,1,0
95023,positive,5,0,0,1,0,0,0,0
95056,positive,5,0,0,1,0,0,0,0
95061,negative,1,1,0,0,0,0,0,0
95094,positive,5,1,0,1,0,0,0,0
95110,positive,4,1,0,1,0,0,0,0
95160,positive,5,1,1,1,1,0,1,0
95257,neutral,3,1,1,1,1,0,1,0
95293,positive,5,0,0,0,1,1,0,1
95308,positive,4,1,0,0,0,0,1,0
95321,positive,5,1,1,1,0,0,1,0
95362,positive,5,1,1,1,1,1,1,0
95397,positive,5,1,1,1,1,1,1,1
95440,positive,5,1,0,0,0,0,1,1
95464,positive,5,1,1,1,0,1,1,1
95550,negative,1,0,1,0,0,0,0,0
95558,negative,1,0,0,1,0,0,0,0
95599,negative,1,1,1,0,0,1,0,1
95603,negative,1,1,1,0,0,0,0,1
95679,negative,1,1,0,0,0,0,0,0
95710,positive,5,0,1,1,1,1,1,1
95727,positive,4,1,1,1,1,1,1,0
95733,positive,5,1,1,1,1,0,1,0
95744,positive,4,1,1,1,1,0,1,0
95754,positive,4,1,1,0,0,0,0,0
95812,negative,2,0,1,0,0,0,0,0
95868,positive,5,1,1,1,0,1,0,0
95877,positive,5,1,1,1,1,0,1,0
96009,positive,5,1,0,1,0,0,0,0
96030,positive,5,1,1,1,1,1,0,0
96079,positive,5,1,0,1,1,1,1,0
96104,negative,2,0,0,0,0,0,1,0
96112,positive,4,1,1,1,0,0,1,0
96114,positive,4,1,1,1,1,1,1,0
96138,positive,4,1,1,1,1,0,0,0
96224,positive,4,1,1,1,1,1,1,0
96231,positive,5,1,1,1,1,1,1,0
96284,positive,4,1,1,1,1,1,1,0
96310,positive,4,1,1,1,1,1,1,0
96357,positive,5,1,1,0,1,1,0,1
96444,positive,5,1,0,0,0,0,0,0
96481,positive,5,1,1,0,0,0,0,0
96492,positive,5,1,0,0,1,0,0,0
96628,negative,1,0,1,0,0,0,0,0
96634,positive,5,1,1,1,1,1,0,0
96638,positive,5,1,0,0,0,0,0,0
96643,negative,1,0,0,1,0,0,0,0
96649,negative,2,1,0,1,0,0,1,0
96654,positive,5,1,1,1,1,1,1,1
96665,negative,2,0,0,1,1,1,0,0
96722,positive,5,1,1,1,1,1,1,0
96731,positive,4,1,1,1,0,1,1,0
96756,positive,5,1,1,1,1,0,1,0
96856,negative,2,0,0,0,0,0,0,0
96874,positive,5,1,0,1,1,1,1,1
96878,positive,5,1,0,1,1,0,1,0
96921,negative,1,1,0,0,0,1,0,0
96929,neutral,3,1,0,1,0,0,0,0
97003,negative,1,1,0,1,0,0,0,1
97018,positive,5,1,1,1,1,1,1,0
97053,negative,2,1,1,0,1,1,1,1
97075,positive,5,1,1,1,1,0,1,1
97085,positive,4,1,1,1,1,1,1,1
97132,positive,5,1,1,1,1,1,1,0
97134,positive,4,0,0,1,1,0,1,0
97234,negative,1,0,0,1,0,1,0,1
97255,positive,4,0,0,1,0,0,0,0
97322,negative,1,1,0,0,0,0,0,0
97330,positive,5,0,1,1,1,1,0,0
97355,positive,5,1,1,1,1,1,0,1
97376,positive,4,0,0,1,1,1,0,0
97382,negative,1,1,0,0,0,0,0,1
97414,positive,4,0,0,0,1,1,0,0
97435,positive,5,0,0,1,0,0,1,0
97442,neutral,3,1,1,1,1,1,1,1
97449,negative,2,0,0,0,0,0,0,0
97496,positive,4,0,1,1,0,0,0,0
97516,negative,1,0,0,1,0,0,0,0
97549,positive,5,0,1,1,1,1,1,0
97560,positive,4,0,0,1,1,0,1,0
97591,positive,5,0,1,1,1,1,1,0
97629,positive,5,0,0,0,1,1,0,1
97655,positive,5,0,0,0,0,0,0,0
97719,neutral,3,0,0,1,0,0,1,1
97723,neutral,3,0,0,1,0,0,0,0
97758,negative,2,1,0,1,0,1,0,0
97769,negative,2,1,0,1,1,1,0,0
97811,positive,5,0,0,1,0,0,1,0
97816,positive,5,0,0,1,1,1,1,0
97898,positive,5,0,0,1,0,0,1,0
98003,positive,5,0,0,1,0,0,0,0
98018,positive,4,0,0,1,0,1,1,0
98053,positive,5,1,0,1,0,0,1,0
98069,negative,2,1,0,1,1,0,1,0
98083,negative,2.5,1,0,1,1,1,0,1
98085,negative,2,1,0,1,1,1,1,1
98091,positive,4,1,1,1,1,1,1,1
98134,positive,4,1,0,1,0,0,0,0
98172,positive,5,1,0,1,1,1,0,0
98217,positive,4,1,1,1,1,1,0,1
98250,positive,5,1,0,1,1,1,0,0
98251,neutral,0,0,0,0,0,0,0,0
98329,positive,4,0,0,1,1,1,0,0
98410,positive,5,1,0,0,0,0,0,0
98423,positive,4,0,0,1,0,1,0,0
98447,positive,5,1,0,0,0,0,0,0
98456,positive,4,0,0,1,1,0,0,0
98482,neutral,3,0,0,1,1,0,1,1
98555,positive,5,1,0,1,1,1,0,0
98574,positive,4,1,1,1,1,1,0,1
98591,positive,4,0,0,0,1,0,0,0
98598,neutral,0,0,0,0,0,0,0,0
98614,negative,1,0,0,1,1,1,1,1
98647,positive,4.5,1,0,1,0,1,0,0
98649,positive,4,0,0,1,0,1,0,0
98730,negative,1,1,0,0,0,0,0,0
98749,neutral,3,1,1,1,0,0,0,0
98761,positive,4,1,0,0,0,0,1,0
98766,positive,5,1,0,0,0,0,0,0
98856,neutral,3,1,1,0,1,1,0,1
98858,positive,5,1,0,0,0,0,0,0
98876,negative,1,1,0,0,0,0,0,0
98885,negative,1,1,0,0,0,0,0,0
98894,negative,1,1,0,0,0,0,0,0
98900,negative,1,1,0,0,0,0,0,0
98940,positive,4,1,0,1,0,0,0,0
99007,neutral,3,1,0,0,1,1,0,0
99020,positive,4,0,0,1,0,0,0,0
99092,negative,2,0,0,0,1,1,1,0
99172,positive,4,1,0,1,1,1,1,1
99257,positive,4,1,1,0,1,1,0,0
99289,positive,4,1,1,1,1,1,0,0
99295,positive,5,0,0,1,1,1,1,1
99309,positive,4,0,0,1,0,0,0,0
99395,negative,1,1,0,0,0,1,0,0
99400,negative,1,1,0,0,0,1,0,0
99419,negative,1,1,0,0,0,1,0,1
99454,negative,1,0,0,1,0,0,0,0
99482,negative,2,1,0,1,0,1,0,0
99532,positive,5,1,0,0,0,0,0,0
99559,positive,4,0,0,0,0,0,0,0
99579,positive,4,1,1,1,0,0,0,0
99596,negative,1,0,0,0,0,0,0,1
99602,negative,2,0,0,0,1,1,0,0
99683,negative,1,1,0,0,0,0,0,0
99686,positive,5,1,0,1,0,0,0,0
99687,negative,2,0,0,0,1,0,0,0
99710,neutral,3,0,0,0,1,1,0,0
99718,positive,4,1,1,1,0,0,1,0
99802,positive,5,1,1,1,0,0,1,0
99825,positive,5,1,0,0,1,0,1,0
99833,positive,5,0,0,1,0,0,0,0
99853,positive,5,1,1,1,0,0,0,0
99895,negative,1,1,0,0,0,0,0,0
99960,neutral,3,0,0,1,0,1,0,1
100017,positive,4,1,1,1,0,1,0,0
100066,negative,2,1,0,1,1,0,0,0
100074,negative,2,0,0,0,0,0,0,0
100100,positive,5,1,1,1,1,1,1,0
100103,positive,5,0,0,1,0,0,0,0
100107,negative,1,1,0,1,0,0,0,0
100211,positive,4.5,1,1,1,0,0,1,0
100214,positive,5,1,0,1,1,1,0,0
100220,positive,4,1,0,1,0,1,1,0
100235,negative,1,1,0,0,0,0,0,0
100257,negative,2,1,1,1,0,0,0,0
100278,negative,2,1,0,1,0,0,0,0
100336,negative,1,0,0,1,0,0,0,0
100358,positive,4,0,1,1,1,1,0,1
100390,neutral,3,0,0,0,0,1,0,0
100474,neutral,3,0,1,1,1,1,0,0
100475,negative,1,1,1,1,0,1,0,0
100508,positive,4,0,1,1,0,1,0,1
100524,positive,5,0,0,1,1,1,0,0
100528,positive,5,0,0,1,0,0,0,1
100534,positive,4,1,1,1,1,1,1,1
100638,positive,4,1,1,1,1,1,1,0
100643,positive,5,0,0,1,0,0,1,0
100712,positive,5,0,1,1,0,0,1,0
100716,neutral,3,0,1,0,1,1,1,0
100736,neutral,3,0,1,1,1,1,0,0
100828,positive,5,0,0,0,0,0,0,0
100829,positive,4,0,0,1,0,0,0,0
100832,positive,5,0,0,1,0,1,0,0
100881,positive,5,0,1,1,1,1,1,1
100901,positive,5,0,0,1,0,1,1,1
100931,negative,1,1,0,0,0,0,0,0
100984,positive,5,0,0,1,0,0,0,0
101014,positive,5,0,1,1,0,1,0,0
101028,positive,5,0,1,1,1,1,0,0
101071,positive,5,1,0,1,0,0,1,0
101072,positive,5,1,0,1,1,1,1,0
101102,neutral,3,0,0,1,1,0,1,0
101141,positive,4,1,0,1,0,0,0,0
101230,positive,5,0,1,1,1,0,1,0
101238,neutral,3,1,1,1,1,0,1,1
101289,negative,1,1,1,0,1,1,1,1
101296,positive,4,1,1,1,1,1,1,1
101333,positive,5,0,0,1,1,0,1,0
101339,positive,5,0,0,1,0,0,0,0
101375,positive,5,0,0,1,0,0,0,0
101399,positive,5,0,0,1,0,0,1,0
101404,positive,5,0,1,1,0,0,1,0
101449,positive,5,0,1,1,0,0,0,0
101456,positive,5,0,1,1,0,0,1,0
101462,positive,5,0,0,1,0,0,0,0
101463,positive,5,0,0,1,0,0,0,0
101498,positive,4,0,0,1,1,1,1,1
101521,positive,5,0,0,1,0,0,1,0
101551,negative,2,1,0,1,0,1,0,0
101589,positive,4.5,1,1,0,0,0,1,0
101607,positive,4,1,1,1,0,0,1,0
101615,positive,5,1,1,1,0,0,1,1
101629,positive,5,1,1,1,1,0,0,0
101651,negative,1,1,0,0,0,0,0,0
101694,positive,4,1,1,1,1,0,1,0
101706,positive,5,1,0,1,1,0,1,0
101712,negative,1,1,1,1,0,0,0,0
101747,positive,5,0,0,1,0,0,0,0
101776,positive,4,1,1,1,1,1,1,0
101783,positive,5,1,0,1,0,0,0,0
101822,neutral,3,1,0,1,0,1,0,0
101867,positive,5,1,0,1,0,0,0,0
101945,positive,4,1,0,1,0,0,0,0
101996,positive,4,1,1,1,1,1,1,0
102006,positive,5,1,1,1,1,1,1,0
102016,positive,4,0,0,0,0,0,0,0
102082,neutral,3,1,0,1,0,0,0,0
102096,negative,1,1,0,1,0,1,0,0
102110,neutral,3,1,1,1,1,1,1,1
102163,positive,4,1,1,1,0,1,1,0
102187,positive,4,1,1,1,0,0,1,0
102200,positive,4,1,0,1,1,1,1,0
102216,negative,2,0,0,1,1,1,1,1
102231,negative,1,1,0,1,0,0,0,1
102236,positive,5,1,1,1,1,1,0,0
102280,positive,5,1,1,1,1,1,0,0
102295,negative,1,1,0,0,1,1,1,1
102299,negative,1,1,0,1,0,1,0,1
102340,positive,5,1,0,1,1,1,0,0
102358,neutral,3,1,0,1,1,1,0,0
102432,positive,5,1,1,1,1,0,0,0
102455,positive,5,0,0,1,0,0,0,0
102494,positive,4,1,0,1,1,1,0,0
102543,negative,1,0,0,0,1,1,0,1
102573,negative,1,1,0,0,0,0,0,0
102641,positive,4,1,0,1,1,0,0,0
102645,negative,1,1,0,0,1,0,0,0
102691,positive,4,1,0,1,1,1,0,1
102702,positive,4,1,1,1,1,1,1,0
102734,positive,4,0,0,1,1,1,0,1
102786,positive,4,0,0,1,1,0,0,0
102800,positive,5,0,0,1,1,1,0,0
102867,positive,5,0,0,1,1,1,0,0
102881,positive,4,1,0,1,1,0,0,0
102948,neutral,3,0,0,0,0,0,0,0
102978,positive,4,1,0,0,0,0,0,0
103071,positive,5,1,0,1,1,1,1,0
103162,positive,4,1,0,0,1,1,0,0
103165,negative,2,1,0,1,0,0,1,0
103168,positive,4,1,0,1,1,0,0,0
103191,positive,5,1,1,1,1,1,1,1
103202,positive,5,1,0,1,1,1,1,1
103204,neutral,3,0,1,0,0,0,0,0
103218,positive,4,1,1,1,1,0,0,0
103260,positive,4,1,0,1,1,0,1,0
103288,positive,5,1,1,1,1,1,1,0
103322,positive,5,1,0,1,1,1,1,0
103330,positive,5,0,0,0,0,0,0,0
103333,positive,4,0,0,0,0,0,0,0
103345,positive,5,1,1,0,1,1,1,1
103404,negative,1,1,0,0,0,0,0,0
103408,negative,2,0,0,1,0,1,0,0
103447,negative,2,1,0,0,1,0,0,1
103449,positive,5,1,0,1,1,1,0,0
103456,positive,5,0,0,0,0,0,0,0
103462,negative,1,1,0,0,0,0,0,0
103488,negative,2,1,0,0,0,0,0,0
103512,negative,1,1,0,0,0,0,0,1
103520,positive,4,1,0,0,1,1,0,0
103529,positive,5,1,0,1,1,0,1,0
103571,neutral,3,1,0,0,0,0,0,0
103575,positive,5,1,0,0,1,0,0,0
103609,positive,5,1,0,0,1,0,0,0
103623,positive,5,1,0,1,0,0,0,0
103665,negative,1,0,0,0,0,0,0,0
103708,positive,5,1,0,1,1,1,1,1
103715,positive,5,1,0,0,1,0,1,0
103745,positive,4,1,0,1,1,1,0,0
103748,positive,4,0,1,1,1,1,1,1
103785,positive,4,1,1,1,1,0,0,1
103790,positive,4.5,0,1,1,0,0,0,0
103803,negative,1,0,1,0,0,1,0,0
103805,positive,5,1,1,1,1,1,0,0
103813,positive,5,1,1,1,1,1,0,0
103834,positive,4,1,0,1,1,1,0,0
103846,positive,4,1,0,1,1,0,0,0
103899,negative,1,1,0,0,0,0,0,0
103924,negative,1,1,0,0,1,0,0,0
103937,positive,4,1,1,1,1,1,1,0
103946,negative,2,1,0,0,0,0,0,1
104020,positive,4,1,0,0,1,0,0,0
104057,positive,5,1,1,1,1,1,0,1
104067,positive,5,1,1,1,1,1,0,0
104137,positive,4,1,0,1,1,0,1,0
104186,positive,4,1,0,1,1,1,1,0
104237,positive,5,1,1,1,1,1,0,1
104249,positive,4,1,0,1,1,0,0,0
104253,positive,5,1,0,1,1,1,0,1
104272,positive,5,1,0,0,0,0,0,0
104284,positive,5,0,0,1,1,1,0,0
104308,negative,1,1,0,0,0,0,0,0
104357,positive,4,0,0,1,1,1,0,0
104391,positive,5,1,0,0,1,0,1,0
104398,negative,1,1,0,0,0,1,0,0
104414,positive,4,0,0,1,0,0,0,0
104418,positive,4,1,0,1,0,0,0,0
104429,neutral,4,1,0,1,1,0,0,0
104432,negative,1,1,0,1,0,0,0,0
104489,negative,2,1,0,1,1,1,0,1
104525,negative,1,1,0,0,0,0,0,1
104534,negative,1,1,0,0,0,0,0,1
104624,positive,5,1,0,0,0,0,0,0
104659,positive,4,1,0,1,1,1,1,1
104696,positive,4,0,0,0,0,0,0,0
104772,positive,5,0,0,1,1,0,0,0
104867,positive,5,0,0,1,1,1,0,0
104893,positive,4,1,0,1,0,0,0,0
104913,negative,1,1,0,1,0,0,0,0
104921,positive,5,1,0,1,0,0,0,0
104936,positive,4,1,0,1,1,1,0,0
104961,positive,5,1,0,1,1,1,0,1
104999,positive,5,0,0,0,0,0,0,0
105002,positive,4,1,0,1,0,0,0,1
105055,positive,5,0,0,1,0,1,0,1
105064,positive,5,1,0,1,1,1,0,0
105092,positive,4,1,1,1,1,1,1,0
105155,positive,4,1,1,1,1,1,1,0
105171,positive,5,1,1,1,1,0,1,1
105177,positive,5,1,0,0,0,0,0,0
105260,positive,5,1,0,1,1,1,0,0
105270,negative,2,0,0,1,0,0,0,0
105274,positive,5,1,0,1,1,0,0,0
105285,positive,5,1,0,1,1,0,0,0
105327,negative,1,0,0,0,0,0,0,0
105346,positive,4,1,1,0,1,1,0,0
105370,negative,1,1,0,1,0,0,0,0
105381,positive,4,1,1,1,1,1,0,0
105382,positive,5,1,1,0,1,1,0,0
105389,positive,4,1,0,1,1,1,0,0
105407,positive,5,1,1,1,1,0,0,0
105438,negative,1,1,0,0,0,0,0,0
105442,negative,1,1,0,0,0,0,0,0
105491,positive,5,1,0,1,0,1,0,0
105498,positive,5,1,0,1,1,0,1,0
105525,positive,5,1,1,1,1,1,1,0
105575,negative,1,1,0,0,0,0,0,1
105613,positive,5,0,1,1,1,1,0,0
105632,negative,1,1,0,0,0,0,0,0
105646,neutral,3,1,1,1,1,0,1,0
105658,positive,5,1,1,1,1,1,0,0
105668,positive,5,1,1,1,1,1,0,0
105716,positive,4,1,0,1,1,1,1,0
105725,positive,4,1,1,1,1,0,0,0
105730,neutral,3,1,0,1,0,0,0,0
105775,positive,5,0,1,0,0,0,0,0
105776,positive,5,0,1,0,1,1,1,0
105779,positive,5,1,1,0,1,1,1,0
105793,negative,2,1,0,1,0,0,0,0
105799,negative,1,1,0,0,0,0,0,1
105803,negative,1,1,0,0,0,1,0,1
105807,positive,4,0,1,0,1,1,0,0
105835,positive,4,0,1,0,1,1,0,0
105971,positive,4,1,0,0,1,0,1,0
106046,negative,1,1,0,0,0,0,0,0
106104,positive,4,1,1,1,0,0,1,0
106109,positive,4,0,0,1,1,1,1,0
106117,negative,1,1,0,0,0,0,0,0
106124,positive,4,0,0,1,1,0,0,1
106169,negative,1,1,0,0,0,0,1,0
106176,negative,1,1,0,0,0,0,0,0
106179,positive,4,0,1,1,1,1,0,0
106195,positive,4,0,0,1,0,0,0,0
