index,sentiment,gpt_Rating,reliability,utility,driving,comfort,interior,fuel_efficiency,technology
3643,positive,5,0,0,1,0,0,0,0
3644,positive,4,0,0,1,0,0,1,0
3710,positive,5,0,0,1,1,1,0,0
3754,positive,5,0,1,0,1,0,0,0
3793,negative,2,1,0,0,0,0,0,0
3850,positive,5,0,0,1,1,1,1,0
3906,neutral,3,0,0,1,0,0,1,0
3912,positive,5,1,1,1,1,1,0,0
3942,positive,4,1,0,1,0,0,1,0
3986,positive,5,0,1,1,1,1,1,1
4040,positive,5,0,0,0,0,0,0,0
4068,positive,4,0,1,1,0,1,1,1
4081,negative,1,1,0,0,0,0,1,0
4099,positive,4,1,1,0,0,0,1,0
4121,positive,4,1,1,1,0,0,1,0
4133,negative,1,1,0,0,0,0,1,0
4157,positive,5,1,1,1,1,1,0,0
4171,negative,1,0,0,1,1,1,0,0
4182,positive,5,0,0,1,1,0,1,0
4188,positive,5,0,0,1,1,1,0,0
4208,positive,4,0,1,1,1,1,1,0
4210,positive,5,0,1,1,1,1,1,0
4255,positive,5,1,0,1,1,1,1,0
4257,positive,5,0,1,1,1,1,0,0
4276,positive,5,1,1,1,1,1,1,0
4292,positive,5,0,0,1,0,0,1,0
4320,positive,5,0,1,1,0,0,1,0
4329,negative,1,1,0,0,0,0,0,0
4333,positive,5,1,0,1,0,0,1,0
4417,positive,4,1,1,1,0,1,1,1
4435,positive,5,0,0,0,0,0,0,0
4438,negative,1,1,0,0,0,0,0,0
4532,negative,1,1,0,0,1,1,1,0
4588,positive,5,0,1,1,0,0,0,0
4616,positive,4,1,0,1,1,1,0,0
4622,positive,5,1,0,1,1,1,1,1
4630,positive,4,0,0,1,1,0,0,0
4632,positive,5,1,1,1,1,0,1,0
4639,negative,1,1,0,1,0,1,1,0
4668,positive,5,1,1,1,1,1,1,0
4748,negative,2,0,0,1,0,0,0,0
4751,positive,5,1,1,1,1,1,0,0
4755,positive,4,1,0,0,0,0,0,0
4759,positive,5,1,1,1,0,0,1,0
4863,positive,4,1,0,1,1,0,1,0
4880,negative,1,1,0,0,0,0,0,0
4932,positive,4,0,0,1,0,0,1,0
4941,negative,1,1,0,0,0,0,0,0
4943,negative,1,1,0,0,0,0,1,0
4950,positive,5,1,0,1,0,0,0,0
5009,positive,4,0,0,1,0,1,0,0
5017,positive,4,1,1,1,0,0,1,0
5041,positive,4,1,1,1,1,1,0,0
5054,positive,5,1,0,1,1,1,0,0
5076,positive,5,1,1,1,1,0,0,0
5092,positive,5,0,0,0,0,0,0,0
5093,positive,5,1,1,1,1,0,0,0
5193,negative,1,1,0,0,0,0,0,0
5241,positive,4,1,0,1,0,0,1,0
5248,negative,1,0,0,1,0,1,1,0
5251,positive,5,1,0,0,0,0,0,0
5268,negative,2,1,0,0,0,0,1,0
5273,positive,4,0,0,1,0,0,1,0
5325,positive,5,1,0,1,1,1,0,0
5333,positive,4,0,0,1,1,0,0,0
5371,positive,4,1,0,1,1,1,1,0
5388,positive,5,0,1,1,1,0,1,0
5507,negative,1,0,0,0,0,0,0,0
5512,neutral,3,1,0,1,1,1,0,0
5618,neutral,3,1,0,1,1,1,0,0
5624,negative,1,1,1,1,0,1,1,0
5670,positive,4,1,0,1,0,0,1,0
5697,positive,4,0,1,1,0,0,1,0
5706,negative,1,1,0,0,0,0,0,0
5713,negative,1,0,0,1,0,0,0,0
5725,negative,1,1,0,0,0,0,1,0
5726,positive,5,1,0,1,1,1,0,0
5730,positive,4,1,0,0,0,0,0,0
5735,positive,5,1,1,1,0,0,0,0
5750,positive,5,0,0,1,0,0,0,0
5767,positive,4,1,1,1,1,0,0,0
5778,positive,4,1,0,1,0,0,0,0
5799,positive,4,1,0,1,1,1,0,0
5812,negative,1,1,0,0,0,0,0,0
5846,positive,5,1,1,1,1,1,0,0
5857,positive,4.5,1,0,0,1,1,0,0
5893,positive,4,1,1,1,1,1,0,0
5897,positive,5,1,0,0,1,0,0,0
5902,negative,1,1,0,0,0,0,0,0
5943,positive,4,0,1,1,1,1,0,1
5969,positive,5,1,1,1,1,1,0,0
5973,neutral,3,1,1,1,1,0,0,0
5994,positive,4,1,0,1,1,1,1,0
6010,positive,5,1,1,1,1,1,1,0
6034,positive,5,1,1,1,1,1,1,0
6052,positive,5,1,1,1,1,1,1,0
6084,positive,5,0,0,0,0,0,0,0
6085,positive,4,1,0,0,1,1,0,0
6123,neutral,3,0,0,0,0,0,1,0
6162,positive,5,0,1,1,1,0,1,0
6166,positive,5,0,1,1,1,1,1,0
6229,negative,1,1,1,1,1,0,0,0
6246,positive,5,1,1,1,1,1,1,1
6252,positive,4,0,1,1,0,1,0,1
6278,positive,5,0,0,0,1,0,0,0
6301,negative,1,1,1,0,1,1,0,0
6312,negative,1,1,0,0,0,0,0,0
6315,negative,1,1,0,0,0,0,0,0
6319,negative,1,1,0,1,0,1,1,0
6335,negative,1,1,0,0,0,0,0,1
6398,positive,5,1,1,0,0,0,0,0
6409,positive,5,1,1,1,0,0,1,1
6444,positive,4,1,0,0,0,0,1,0
6513,positive,4,1,1,1,1,0,1,1
6546,neutral,3,0,0,0,0,0,0,0
6572,positive,4,1,0,0,0,0,0,0
6573,positive,5,1,1,1,1,1,1,1
6586,negative,1,1,0,0,0,0,0,0
6612,positive,5,0,1,1,1,1,1,1
6675,negative,1,1,1,1,0,0,0,0
6701,positive,4,0,1,0,1,0,0,0
6752,positive,4,1,1,1,1,1,0,1
6782,neutral,3,0,0,1,0,1,0,0
6852,negative,1,1,0,0,0,1,0,0
6873,negative,1,1,0,0,0,1,0,0
6876,positive,5,1,0,1,0,0,1,0
6953,positive,4,0,0,1,0,0,1,0
7005,negative,1,1,0,0,0,0,0,0
7035,positive,4,0,0,1,1,1,0,0
7061,positive,4,0,0,1,1,1,0,0
7084,positive,4,1,0,1,1,1,0,0
7086,negative,1,1,0,1,0,0,0,0
7097,neutral,3,1,0,1,0,0,1,0
7136,positive,4,0,0,1,1,0,0,0
7137,negative,1,1,0,0,0,0,0,0
7204,positive,5,1,0,1,1,0,0,0
7210,positive,4,0,0,1,1,0,0,0
7219,positive,5,1,1,1,1,1,0,0
7230,negative,1,1,0,0,0,0,0,0
7268,positive,5,1,0,1,1,0,0,0
7336,positive,5,0,0,1,1,1,0,0
7352,positive,4,0,0,0,0,0,0,0
7467,positive,4,0,0,1,0,0,0,1
7470,positive,5,0,1,1,1,1,1,1
7504,positive,5,0,0,1,1,1,1,1
7551,positive,4,0,0,1,1,1,1,1
7576,positive,5,0,0,0,0,0,0,0
7626,positive,5,0,0,1,0,0,0,0
7631,positive,5,0,0,1,1,1,0,0
7678,positive,5,0,0,1,1,0,0,0
7735,positive,4,1,0,0,0,0,0,0
7748,positive,5,0,0,1,1,1,1,0
7775,positive,4.5,1,1,1,1,1,1,1
7807,negative,2,0,0,1,0,1,0,0
7820,positive,5,1,0,1,1,1,0,0
7860,positive,4,0,0,1,1,1,1,1
7869,positive,4,0,0,1,1,0,1,0
7897,positive,4,0,0,1,1,0,1,0
7913,negative,1,1,0,0,0,0,0,1
7961,positive,5,0,0,1,1,0,0,0
7970,positive,4,0,0,1,1,1,1,1
7978,neutral,3,0,0,1,0,1,1,0
8006,positive,4,1,0,1,1,1,0,0
8047,positive,5,0,0,1,1,1,0,0
8062,negative,1,0,0,0,0,0,0,0
8099,positive,5,0,0,1,1,1,0,1
8141,positive,5,1,0,1,1,1,1,1
8147,negative,1,1,0,0,0,1,0,0
8149,positive,5,0,0,1,0,0,0,0
8150,positive,5,0,0,1,1,1,0,0
8188,positive,5,0,0,1,1,1,1,0
8197,positive,5,0,0,1,1,1,1,0
8215,positive,4,0,0,1,1,1,1,1
8265,negative,2,0,0,0,0,0,1,0
8304,negative,1,1,0,0,0,0,0,0
8324,negative,1,1,0,0,0,0,0,0
8337,negative,1,1,0,0,0,0,0,0
8341,negative,1,1,0,0,0,0,0,0
8372,negative,0,1,0,0,0,0,0,0
8393,positive,4,0,0,1,1,1,1,0
8396,positive,5,0,1,0,1,1,1,1
8445,negative,1,1,0,1,1,1,1,0
8477,positive,4,0,1,1,1,1,1,1
8490,neutral,3,0,0,1,1,1,0,1
8546,positive,5,0,0,1,1,0,0,0
8565,negative,1,1,0,1,0,0,0,0
8580,positive,4.5,1,0,1,0,0,1,0
8600,neutral,3,0,0,1,0,0,1,0
8613,positive,4,0,0,1,0,0,0,0
8650,negative,1,1,0,0,0,0,0,0
8658,positive,5,1,0,1,0,0,0,0
8663,positive,5,1,0,0,0,0,0,0
8743,positive,5,1,0,1,1,0,0,0
8761,positive,4,1,0,1,1,1,0,0
8800,negative,1,0,0,1,0,1,0,1
8870,positive,5,0,0,1,1,1,0,0
8882,positive,4.5,1,0,1,0,1,1,0
8905,negative,1,0,0,0,0,1,0,0
8910,positive,5,0,1,1,1,0,1,0
8920,positive,5,1,0,1,0,0,0,0
8965,positive,5,0,0,1,0,0,0,0
8966,positive,4,0,0,1,0,0,0,0
8971,positive,4,1,0,1,1,1,1,0
8972,positive,4,0,0,0,0,0,0,0
8999,neutral,3,0,1,1,1,1,0,1
9012,positive,5,0,0,1,0,0,0,0
9020,negative,1,1,0,0,0,1,0,0
9046,positive,5,1,0,1,1,0,0,0
9120,positive,5,1,0,1,1,1,0,1
9142,positive,4,0,0,1,0,0,0,0
9146,positive,5,0,0,1,1,0,0,0
9163,negative,1,1,0,0,0,0,0,1
9196,negative,1,1,0,0,0,1,0,0
9226,positive,4,0,0,1,1,1,0,1
9263,positive,4,0,0,1,1,1,1,1
9266,positive,5,0,0,1,1,1,0,1
9269,negative,1,0,0,0,0,1,0,0
9300,positive,5,0,0,1,1,1,0,1
9319,positive,5,0,0,1,1,1,0,0
9410,negative,1,1,0,0,1,0,0,0
9418,positive,4,1,0,1,0,0,1,0
9428,negative,2,0,0,0,0,1,0,0
9475,positive,5,1,0,1,0,0,1,0
9532,positive,5,1,0,1,1,0,0,0
9533,positive,5,1,0,0,0,0,0,0
9542,positive,5,1,0,1,0,0,0,0
9582,positive,4,1,0,1,0,1,1,0
9585,positive,4,1,0,1,0,0,1,0
9615,positive,5,1,0,1,0,0,0,0
9628,positive,4,1,0,1,1,1,0,0
9642,negative,1,0,0,1,0,0,0,0
9658,positive,4,1,1,1,1,0,1,0
9759,neutral,3,0,0,1,0,0,1,0
9764,positive,4,1,0,1,0,0,1,0
9807,neutral,3,0,0,1,1,1,0,1
9824,neutral,3,0,0,0,0,0,0,1
9846,positive,5,1,0,1,0,0,1,0
9849,negative,2,0,1,1,1,1,1,0
9850,positive,4,0,0,1,0,1,1,0
9898,positive,5,1,0,1,1,1,0,1
9906,positive,5,1,0,1,1,1,1,0
9910,positive,4,1,0,1,1,1,1,1
9919,positive,4,1,0,1,1,1,1,1
9932,positive,5,0,0,1,0,0,0,0
9942,positive,5,1,1,1,1,0,1,0
10008,neutral,3,1,0,0,0,0,0,0
10009,positive,5,0,0,1,0,0,1,0
10030,positive,5,1,0,1,0,0,1,1
10065,positive,4,1,0,1,0,0,1,0
10097,positive,5,1,0,1,1,1,0,0
10175,positive,5,1,0,1,1,1,0,0
10201,negative,1,1,0,0,0,0,0,0
10233,positive,5,1,1,1,1,1,1,1
10275,positive,5,0,0,0,0,0,0,0
10281,positive,5,1,0,1,1,0,1,0
10287,positive,4,0,0,1,0,0,0,0
10301,positive,5,0,0,1,0,0,0,0
10310,positive,5,0,0,1,0,0,0,0
10333,positive,5,0,1,1,1,0,0,1
10365,positive,4,0,0,1,0,0,0,0
10381,positive,5,1,0,1,0,0,0,0
10389,positive,4,1,0,1,1,1,0,0
10407,positive,5,1,0,1,0,1,0,0
10477,positive,5,0,0,0,1,0,1,1
10521,positive,5,1,0,1,1,1,0,1
10593,positive,4,1,0,0,0,0,1,0
10614,positive,4,1,1,1,1,1,1,1
10627,positive,5,1,0,1,0,1,1,1
10645,positive,4.5,1,0,1,0,0,1,0
10700,positive,5,1,0,1,1,0,1,0
10701,positive,4,0,0,1,0,0,1,0
10724,positive,4,1,0,1,1,0,1,0
10757,positive,4,0,0,1,0,1,1,0
10761,positive,5,1,1,1,1,1,1,1
10767,positive,4.5,1,1,1,1,1,1,1
10797,positive,4.5,1,1,1,0,0,0,0
10849,positive,4,1,0,1,1,1,1,0
10890,neutral,3,0,0,0,0,0,0,0
10936,positive,5,0,0,1,1,1,0,0
10943,positive,5,0,0,1,0,0,0,0
10958,positive,4,1,0,1,0,1,1,1
10994,negative,1,1,0,0,0,0,0,0
11050,positive,4,1,1,1,1,1,1,0
11071,negative,1,1,0,0,0,0,0,0
11089,positive,4,0,1,1,0,1,1,0
11111,positive,4,0,0,1,1,1,1,1
11118,positive,5,0,0,1,0,0,0,0
11153,positive,4,1,1,1,0,0,1,0
11164,positive,4,1,1,1,1,1,1,1
11192,positive,4,1,0,1,1,0,1,0
11199,positive,4,1,1,1,1,1,1,1
11259,positive,5,1,0,1,0,0,1,0
11282,positive,5,1,0,1,1,0,1,0
11305,positive,5,1,1,1,1,1,1,1
11346,positive,4,1,1,1,1,1,1,1
11376,positive,4,1,0,1,0,0,1,0
11388,neutral,3,0,0,1,0,1,0,0
11443,neutral,3,0,1,1,0,1,1,0
11466,positive,5,0,0,1,0,0,1,0
11471,positive,4,0,0,1,0,0,0,0
11477,positive,4,0,0,1,1,1,1,1
11527,neutral,3,0,0,0,1,0,1,0
11529,negative,1,1,0,0,0,0,0,0
11557,negative,1,1,0,0,1,0,0,0
11598,positive,4,1,0,1,1,0,1,0
11605,positive,5,1,0,1,0,0,0,0
11635,negative,2,1,0,0,0,0,0,0
11644,positive,4,1,0,1,0,0,1,0
11656,negative,1,1,0,0,0,1,0,0
11662,positive,5,0,0,1,0,0,0,0
11701,negative,1,1,0,0,0,0,0,0
11713,positive,5,1,0,1,0,0,1,0
11780,negative,1,1,0,0,0,0,0,0
11789,negative,1,0,0,0,0,0,0,0
11799,negative,1,0,0,0,0,0,0,0
11812,negative,1,1,0,1,0,0,0,1
11828,positive,4,1,0,1,0,0,1,0
11851,positive,5,0,0,1,0,0,1,0
11856,positive,5,0,0,1,0,1,0,0
11908,positive,5,0,0,1,1,0,1,0
11910,positive,4,0,1,1,0,0,0,0
11925,neutral,3,0,1,0,0,0,1,0
11970,negative,1,0,0,0,0,0,1,1
12013,negative,1,1,0,0,0,0,1,0
12026,positive,5,0,0,1,1,0,0,0
12113,positive,5,0,0,1,1,1,0,1
12126,neutral,3,0,0,0,0,0,1,0
12130,positive,5,0,1,1,1,1,0,1
12171,positive,4.5,0,0,1,0,0,0,0
12176,positive,4,0,0,1,1,1,1,0
12198,negative,1,1,0,1,0,0,0,0
12219,negative,1,1,0,0,0,0,0,0
12244,negative,1,1,0,0,0,0,0,1
12257,negative,0,0,0,1,0,0,0,1
12274,positive,5,0,0,1,0,0,0,0
12276,negative,1,0,0,1,1,1,0,1
12339,positive,4,0,1,1,1,1,0,1
12344,positive,5,0,0,1,1,1,0,1
12368,negative,1,1,0,1,0,0,0,0
12417,positive,5,0,1,1,0,1,1,0
12439,negative,1,1,0,0,0,0,0,0
12474,positive,4,1,1,0,0,0,0,0
12486,positive,5,1,1,1,0,1,0,0
12549,negative,1,1,0,1,0,0,1,0
12643,negative,1,1,0,1,0,0,0,0
12651,positive,5,0,1,1,0,0,1,0
12655,negative,1,1,0,1,0,1,0,0
12660,neutral,3,1,0,1,1,1,0,0
12682,positive,5,1,0,1,0,0,0,0
12714,positive,5,1,1,1,1,1,1,0
12733,negative,2,0,0,0,0,1,0,1
12745,negative,1,0,0,0,0,0,0,0
12753,positive,4,0,0,1,1,1,1,1
12788,positive,4,0,1,1,1,1,1,1
12813,positive,4,1,0,1,1,0,1,0
12815,negative,1,0,0,0,1,1,0,0
12826,positive,4,1,1,1,1,1,1,0
12846,positive,4,1,1,1,1,1,1,0
12861,positive,5,1,1,1,1,1,1,1
12884,negative,1,0,0,0,0,0,0,1
12885,negative,1,1,0,1,0,0,0,0
12889,negative,1,1,0,1,0,0,0,0
12902,negative,1,1,0,0,0,0,0,0
12944,positive,4,0,0,1,0,1,1,1
12948,positive,4,1,0,1,1,1,1,1
12955,positive,5,1,0,1,0,0,1,0
13011,positive,4,1,0,1,0,0,1,0
13017,positive,4,1,1,1,1,1,1,0
13074,positive,5,1,0,1,1,1,1,0
13094,positive,4,1,0,1,1,0,0,0
13101,positive,4,0,1,1,0,0,1,0
13119,positive,5,1,0,1,0,1,1,0
13131,positive,4,1,0,1,1,1,1,0
13133,negative,0,0,0,0,0,0,0,0
13141,negative,2,1,0,0,1,0,1,0
13164,positive,4,1,0,1,1,1,1,1
13240,positive,5,1,1,1,1,1,1,0
13267,negative,1,1,0,0,0,0,0,0
13277,negative,1,1,0,0,0,0,0,0
13284,negative,1,1,0,0,0,0,0,0
13336,positive,3.5,0,0,1,1,0,1,0
13361,negative,1,1,0,1,0,1,0,0
13417,positive,5,1,1,1,1,1,1,0
13464,negative,1,1,0,0,0,1,0,0
13613,positive,5,1,1,1,1,1,1,0
13666,negative,1,1,0,0,0,0,0,0
13688,positive,4,0,1,1,0,1,1,1
13692,positive,5,0,0,1,1,0,0,0
13712,positive,5,0,0,0,0,0,1,0
13727,positive,5,1,0,1,1,0,1,0
13870,negative,1,1,0,0,0,0,0,0
13879,positive,4,0,1,1,1,1,0,1
13881,positive,5,0,0,1,1,1,1,0
13889,positive,5,1,0,0,0,0,0,0
13894,neutral,3,1,0,1,1,0,0,0
13922,negative,1,0,1,1,0,0,0,0
13925,negative,1,1,0,0,1,1,1,0
13936,positive,5,0,0,1,1,1,0,0
13991,positive,4,1,0,0,0,0,1,0
14026,negative,2,1,0,0,0,0,1,0
14113,positive,4,0,0,1,0,0,1,1
14198,neutral,3,1,0,0,0,0,0,0
14262,positive,5,1,1,1,0,0,0,0
14271,negative,2,1,0,0,0,0,0,0
14296,positive,4,0,0,1,0,0,0,0
14297,positive,4,0,1,1,0,0,0,0
14314,negative,1,1,0,1,1,0,0,0
14356,positive,5,0,0,0,0,0,0,0
14376,neutral,3,1,0,0,0,0,0,0
14420,positive,4,0,1,1,1,0,0,0
14586,negative,1,0,0,0,1,0,0,0
14638,positive,4,0,0,1,0,0,0,1
14679,positive,4,0,1,1,1,1,0,1
14695,neutral,3,0,0,1,1,1,1,0
14697,positive,5,0,0,1,1,1,1,1
14745,negative,1,1,0,0,0,0,0,0
14758,positive,4,0,0,1,0,0,0,0
14772,negative,1,0,0,0,0,0,1,0
14830,negative,2,0,0,1,1,1,1,1
14840,neutral,3,1,0,1,0,1,1,0
14868,positive,5,1,0,0,0,0,0,0
14891,positive,4,1,0,0,1,0,1,0
14896,positive,4,0,0,1,1,0,1,0
14911,positive,4,1,0,0,1,1,0,0
14914,positive,4,1,0,0,1,0,0,0
14954,negative,2,1,0,0,0,0,0,0
14959,positive,5,1,1,1,1,0,1,0
14962,negative,1,1,0,0,0,0,0,0
15081,negative,2,1,0,0,0,0,1,0
15096,positive,4,1,0,0,0,0,0,0
15105,positive,4,1,0,0,1,0,0,0
15106,positive,4,0,0,0,0,0,0,0
15115,positive,4,1,0,1,1,0,1,0
15123,positive,4,0,0,1,1,1,0,0
15134,negative,1,1,0,0,0,0,0,0
15151,positive,4,0,0,1,1,0,0,0
15252,positive,5,1,0,0,1,0,1,0
15320,positive,4,0,0,1,1,0,1,0
15322,positive,5,0,0,1,1,1,1,0
15326,positive,4,0,0,1,1,1,0,0
15327,positive,4,1,0,1,1,1,1,0
15332,positive,5,1,1,1,1,1,1,0
15355,negative,1,0,0,1,1,1,0,1
15370,negative,1,0,0,0,0,0,0,0
15384,positive,5,1,1,1,1,1,1,0
15396,positive,5,1,0,1,1,1,0,0
15398,positive,5,1,1,1,1,1,1,1
15430,neutral,3,0,0,0,0,0,0,0
15451,positive,5,1,1,1,1,1,1,0
15453,negative,1,0,0,0,0,1,0,1
15457,positive,5,1,1,1,1,0,1,0
15478,positive,5,0,0,1,1,0,0,0
15480,positive,5,0,1,1,0,1,0,1
15492,positive,5,0,0,1,1,0,0,0
15530,positive,5,0,0,1,1,1,0,0
15582,negative,1,1,0,0,0,0,0,0
15639,positive,4,0,0,0,1,0,0,0
15654,positive,5,1,0,1,1,1,1,1
15674,positive,5,0,0,0,1,0,0,0
15712,positive,5,0,0,1,1,0,0,0
15781,negative,1,1,0,0,0,0,0,0
15796,positive,4,1,1,1,1,1,0,0
15807,positive,5,1,0,0,1,1,0,0
15901,positive,5,1,0,1,1,1,0,0
15964,positive,4,1,0,1,1,0,1,0
15978,positive,4,1,0,0,0,0,0,0
15993,positive,5,0,0,1,1,0,1,0
16000,positive,4,1,0,1,0,0,1,0
16011,positive,4,1,1,1,1,1,1,0
16023,positive,4,1,1,1,1,1,1,0
16031,positive,5,1,0,1,0,0,1,0
16067,positive,5,0,0,1,0,0,0,0
16111,positive,4,1,1,1,1,1,1,0
16126,positive,4,0,0,1,1,0,1,0
16133,positive,5,1,1,1,1,0,0,0
16203,positive,5,1,0,0,0,0,0,0
16212,positive,5,1,0,1,0,0,0,0
16238,neutral,0,0,0,0,0,0,0,0
16266,positive,4,0,0,1,0,0,1,0
16276,positive,5,1,0,1,1,0,0,0
16342,positive,5,1,0,0,0,0,1,1
16352,negative,1,1,0,0,0,0,0,0
16357,negative,1,1,0,0,0,0,0,0
16383,positive,4,0,0,1,0,1,1,0
16428,positive,5,1,0,1,1,0,1,1
16480,positive,4,1,0,1,1,1,1,1
16506,positive,5,1,1,1,1,1,1,1
16529,positive,5,0,0,0,1,0,0,0
16564,positive,4,1,1,1,1,1,1,1
16584,positive,4,1,1,1,1,1,1,1
16624,positive,5,1,0,1,1,0,1,1
16635,neutral,3,0,0,0,0,0,0,0
16681,neutral,3,1,1,0,1,1,1,0
16735,negative,1,1,1,0,0,0,1,0
16760,negative,1,1,0,0,0,0,0,0
16767,positive,4,1,0,0,1,1,0,0
16783,negative,2,0,0,1,1,1,0,0
16805,positive,4,1,0,1,1,1,0,0
16817,positive,4,1,1,1,1,0,0,0
16852,positive,5,1,1,1,1,1,0,0
16857,positive,5,1,1,1,1,1,1,0
16920,positive,5,1,1,1,1,1,1,1
16961,positive,4,1,1,1,1,1,1,0
16977,positive,5,1,1,1,0,0,1,0
17015,positive,5,1,0,0,0,0,1,0
17027,positive,4,1,0,1,1,1,0,0
17084,positive,4,1,0,0,0,0,0,0
17103,negative,2,1,0,0,0,0,0,0
17112,positive,5,1,1,1,1,1,1,1
17172,positive,5,1,1,1,1,1,1,1
17178,positive,5,1,1,0,0,0,0,0
17179,positive,5,1,0,0,0,0,0,0
17234,negative,2,1,1,1,1,0,0,0
17359,neutral,3,0,0,0,0,0,1,0
17368,negative,1,1,0,0,0,0,0,1
17445,positive,4,1,1,1,0,1,0,1
17487,positive,4,0,0,1,1,0,1,0
17524,negative,1,1,0,0,1,1,0,0
17526,negative,1,1,0,0,0,0,0,0
17530,negative,1,1,0,0,0,0,0,0
17601,negative,1,1,0,0,0,0,0,0
17683,negative,1,1,0,0,0,0,0,0
17690,positive,4,1,1,1,1,1,1,0
17716,neutral,3,1,1,1,1,1,1,1
17728,positive,4,0,1,0,1,0,0,0
17788,positive,5,0,1,1,0,0,0,0
17800,positive,4,1,1,1,1,0,0,0
17867,positive,4,0,0,0,1,0,0,0
