index,sentiment,gpt_Rating,reliability,utility,driving,comfort,interior,fuel_efficiency,technology
32211,positive,5,0,0,0,0,0,0,0
32225,positive,4,0,1,1,1,1,0,1
32247,negative,0,1,0,0,0,0,0,0
32352,positive,3.5,1,0,1,1,1,1,0
32356,positive,4,1,0,0,1,1,0,0
32357,positive,4,1,0,1,0,1,0,1
32370,positive,5,1,0,1,1,1,1,0
32445,negative,1,0,0,1,0,0,1,0
32448,positive,5,1,0,1,0,1,1,0
32455,positive,4,0,0,0,0,0,0,0
32523,positive,5,0,0,0,0,0,0,0
32527,negative,1,1,0,0,0,0,0,0
32593,negative,2,1,0,0,0,1,0,1
32600,positive,4.5,0,0,0,0,1,0,0
32638,positive,5,1,0,0,0,0,0,0
32657,positive,5,1,0,0,0,0,1,0
32728,positive,5,1,0,1,1,1,0,0
32738,positive,4,1,0,1,1,0,1,0
32770,negative,1,1,0,0,0,0,0,0
32787,negative,1,0,0,0,0,0,0,0
32835,positive,4,0,0,1,1,1,0,0
32851,neutral,3,0,1,1,0,1,1,1
32862,positive,5,1,0,1,1,0,0,0
32877,positive,5,1,1,1,1,1,1,1
32904,positive,5,1,1,0,0,1,1,0
32912,positive,5,0,0,0,0,0,0,0
32919,positive,5,1,0,1,1,1,0,0
32929,positive,5,1,1,1,1,1,0,1
32950,positive,5,0,0,0,0,0,0,0
33005,neutral,3,1,0,1,0,0,0,0
33018,negative,2,0,0,0,0,0,0,0
33061,positive,4,1,0,1,0,0,0,0
33063,negative,1,0,0,0,0,0,0,0
33075,negative,1,1,0,0,0,0,0,0
33082,positive,4,1,0,0,0,0,0,0
33096,positive,4,1,0,0,0,0,0,0
33135,positive,5,1,1,1,1,1,1,0
33209,positive,5,1,1,1,1,1,1,0
33226,negative,1,0,0,0,0,0,0,0
33251,positive,5,1,0,1,0,1,1,0
33272,positive,4,1,1,1,1,0,0,1
33287,positive,5,1,1,1,1,1,1,1
33362,positive,4,1,0,0,0,0,1,0
33412,positive,5,1,0,0,0,1,0,0
33453,positive,5,1,0,1,1,1,0,0
33537,positive,5,1,1,1,1,1,1,1
33565,positive,5,1,0,1,0,0,1,0
33622,positive,4.5,1,0,0,0,0,1,0
33654,positive,5,1,0,0,1,0,1,0
33665,neutral,3,0,0,1,0,1,0,1
33679,positive,5,1,0,1,1,0,1,0
33725,positive,5,1,0,1,0,1,1,0
33803,positive,5,1,0,1,1,1,0,0
33811,neutral,3,0,0,0,0,1,1,1
33819,positive,4,1,0,1,1,1,1,0
33837,positive,4,1,0,1,0,0,1,0
33847,negative,2,1,0,1,1,0,1,0
33870,positive,5,1,0,1,1,1,1,0
33929,positive,5,1,0,1,1,1,1,0
33933,positive,4,1,1,1,0,1,1,1
33979,positive,5,1,1,1,1,1,1,0
33990,neutral,3,0,0,1,0,0,1,0
34021,positive,5,1,1,1,1,1,1,0
34105,positive,5,1,0,1,1,1,0,0
34130,negative,1,0,0,0,0,0,0,0
34158,positive,5,1,0,0,0,0,0,0
34159,positive,5,1,0,1,0,0,1,0
34169,positive,5,1,0,1,1,1,1,0
34195,positive,5,1,0,0,0,1,0,0
34215,positive,5,1,0,1,1,1,0,0
34230,neutral,3,0,0,0,0,0,0,0
34235,positive,5,0,0,0,0,0,0,0
34250,positive,5,1,0,1,1,0,0,0
34275,positive,5,1,0,1,1,0,1,0
34300,positive,5,1,0,1,1,0,1,0
34307,negative,2,0,0,0,0,0,0,0
34319,positive,5,1,0,1,1,1,0,1
34347,negative,2,0,0,0,0,0,0,1
34409,positive,5,1,0,1,1,1,0,1
34437,positive,5,1,0,1,1,1,0,0
34477,positive,5,0,0,1,1,1,0,0
34503,negative,1,1,1,1,1,1,0,1
34525,negative,1,0,1,1,0,1,0,1
34559,positive,5,1,1,1,1,0,1,0
34598,positive,5,1,0,1,1,1,1,0
34630,positive,5,1,1,0,1,1,0,1
34648,positive,5,1,1,0,0,1,0,1
34745,positive,5,1,0,1,1,0,0,0
34760,positive,4,1,0,1,0,1,0,0
34761,positive,5,1,0,0,0,0,0,0
34775,positive,5,0,0,1,0,1,0,1
34789,positive,5,1,0,1,0,1,0,0
34849,positive,4,1,0,1,0,0,0,0
34869,positive,4,1,0,1,0,0,0,0
34930,neutral,3,1,0,1,1,0,0,0
34953,negative,1,0,0,0,0,0,0,0
34957,positive,4.5,1,0,1,0,0,0,0
34963,positive,5,1,0,1,0,1,0,0
34980,positive,5,0,0,0,0,0,0,0
35058,positive,5,1,0,1,1,1,0,0
35084,positive,5,1,0,1,1,0,1,0
35090,negative,2,1,1,0,0,1,0,1
35104,positive,5,1,0,1,0,0,0,0
35113,positive,5,1,0,1,0,0,0,0
35179,positive,4.5,0,0,0,0,0,0,0
35229,positive,4,0,0,1,0,0,0,0
35241,positive,4,0,0,1,1,0,1,0
35269,negative,1,1,0,0,0,0,0,0
35280,negative,1,1,0,1,0,1,1,1
35292,negative,1,0,0,0,1,0,1,1
35305,positive,5,0,0,1,1,1,1,0
35409,negative,1,1,0,1,0,0,1,0
35415,negative,1,1,0,0,0,0,1,0
35440,negative,1,1,0,0,0,0,0,0
35471,positive,4,0,0,1,0,0,0,0
35478,positive,5,1,0,1,1,0,0,0
35549,positive,4.5,1,1,1,1,1,0,1
35572,neutral,3,0,0,1,1,1,0,1
35620,negative,1,1,0,0,0,0,0,0
35647,negative,1,0,0,0,0,0,1,0
35690,positive,5,0,0,0,0,0,0,0
35738,negative,2,0,1,1,0,1,1,1
35772,positive,4,0,0,1,1,1,1,1
35803,positive,4,1,0,1,1,1,1,0
35819,positive,4.5,1,1,1,0,0,1,0
35881,negative,1,1,0,1,0,0,0,0
35953,negative,1,1,0,0,0,0,0,0
36004,negative,1,1,0,0,0,0,0,0
36075,negative,1,0,0,1,0,1,0,0
36090,positive,4,0,0,1,1,0,1,0
36092,positive,4,0,0,0,0,1,0,1
36146,positive,4,0,1,1,1,1,1,0
36170,positive,4,1,1,1,1,0,1,1
36197,positive,5,0,0,0,0,0,0,0
36221,positive,5,1,0,0,1,0,0,0
36244,positive,5,1,0,1,1,1,0,0
36249,positive,5,1,1,1,1,1,0,1
36328,positive,4,1,1,1,1,1,1,1
36357,positive,4.5,0,1,1,1,1,1,1
36381,positive,5,1,1,1,0,0,1,0
36382,positive,4.5,1,1,1,1,1,1,0
36416,negative,1,0,0,0,0,1,0,1
36432,positive,4,1,1,1,1,1,1,1
36472,negative,1,1,0,0,0,0,0,0
36475,positive,4,1,1,0,1,1,0,0
36492,positive,5,1,0,0,0,0,0,0
36506,positive,5,1,0,1,0,0,0,0
36588,positive,5,1,0,1,0,0,1,0
36676,negative,1,1,0,0,0,0,0,0
36708,positive,5,1,0,0,0,0,0,0
36721,positive,5,1,0,0,0,0,0,0
36735,negative,1,1,0,0,0,0,0,0
36806,positive,4.5,1,0,1,0,1,0,0
36861,positive,5,1,1,1,1,1,1,1
36868,positive,4,1,0,0,1,1,1,0
36941,positive,4,1,1,1,1,1,1,0
36988,positive,5,0,0,1,1,1,1,1
37032,positive,5,1,0,0,0,0,0,0
37035,positive,4,1,0,1,0,1,0,0
37042,negative,1,1,0,0,0,0,1,0
37049,neutral,3,0,1,1,1,0,0,0
37054,neutral,3,0,0,1,1,0,1,0
37057,negative,1,1,0,0,0,1,1,0
37077,negative,1,0,0,0,0,1,0,0
37122,negative,1,1,0,0,0,1,0,0
37176,positive,4,0,0,1,0,0,0,0
37178,positive,5,0,0,1,1,0,0,0
37271,positive,4,0,0,0,1,1,1,0
37296,positive,5,1,0,1,1,1,1,0
37299,negative,1,1,0,1,0,0,0,0
37420,positive,4,0,1,1,1,1,1,1
37457,negative,1,0,0,0,1,1,0,1
37477,positive,4,0,0,1,0,0,0,0
37481,positive,5,1,0,1,0,0,0,0
37492,positive,5,0,0,1,1,1,0,1
37526,positive,4,1,0,1,0,0,1,0
37557,positive,5,1,0,1,1,1,0,0
37592,positive,5,1,0,1,1,1,0,0
37598,positive,5,1,0,1,1,1,1,0
37644,positive,5,0,0,0,0,1,0,0
37667,positive,5,1,1,1,1,1,1,0
37675,negative,2,0,0,0,0,0,0,1
37722,positive,4.5,1,0,1,1,0,0,0
37756,negative,1,1,0,0,0,0,0,0
37850,positive,5,0,0,0,0,0,0,0
37869,positive,5,1,0,1,1,1,1,1
37875,positive,4,1,0,1,0,0,0,0
37924,positive,4,1,0,1,1,0,0,0
37956,positive,5,0,0,1,1,1,1,0
37958,negative,1,1,0,0,0,0,0,0
37970,negative,1,1,0,1,0,0,0,0
38028,positive,5,0,0,1,1,0,0,0
38081,positive,5,1,0,1,1,1,0,0
38098,negative,1,1,0,0,0,0,0,0
38126,neutral,2,1,0,1,1,0,1,0
38179,positive,4.5,1,1,1,1,1,1,1
38184,positive,5,1,0,1,1,1,0,1
38196,negative,1,0,0,1,0,0,0,0
38215,negative,1,1,0,1,0,0,0,0
38233,negative,1,1,0,0,0,0,0,0
38247,positive,5,0,1,1,1,1,0,0
38265,negative,1,1,1,1,1,1,1,1
38266,positive,4,0,0,1,1,0,1,0
38272,negative,1,0,0,0,0,0,1,0
38287,negative,1,1,0,0,1,1,1,1
38311,positive,4,0,0,0,1,1,0,1
38324,positive,5,0,0,1,0,0,0,0
38339,positive,5,0,0,1,0,1,0,0
38370,positive,5,0,0,0,1,1,0,0
38384,negative,1,0,0,1,0,0,0,1
38407,positive,5,0,0,1,1,1,0,1
38415,positive,5,0,0,1,1,1,0,1
38416,positive,5,0,0,1,1,1,0,0
38443,positive,4,0,0,1,1,1,1,0
38520,negative,1,0,0,1,0,0,0,1
38615,positive,5,0,0,1,1,1,0,0
38659,positive,5,0,0,1,1,1,0,0
38675,positive,5,0,0,1,1,1,0,0
38678,neutral,3,0,0,1,1,1,0,0
38745,positive,5,1,0,1,1,1,0,0
38800,positive,5,0,0,1,0,0,0,0
38820,negative,1,0,0,1,1,1,0,1
38872,positive,5,0,0,1,1,1,0,1
38883,positive,5,0,0,1,0,0,0,0
38897,neutral,3,0,0,1,0,0,0,0
38935,positive,5,0,0,0,0,1,0,0
38961,positive,5,0,1,1,1,1,0,0
38983,positive,5,0,0,1,1,1,0,0
39009,positive,5,0,1,1,1,1,0,1
39072,negative,2,0,1,1,0,1,0,1
39086,positive,4,1,1,1,1,1,0,0
39094,positive,5,1,1,1,0,0,0,0
39160,positive,4,1,0,0,0,0,0,0
39349,positive,5,1,1,1,1,1,0,1
39379,positive,4,1,0,1,1,1,0,0
39387,positive,4,0,0,0,0,1,0,0
39406,positive,5,0,0,1,0,1,0,0
39424,positive,4,1,0,1,0,0,1,0
39430,positive,5,1,0,1,1,1,0,0
39449,positive,4,1,1,1,1,1,1,0
39456,positive,4,0,0,1,1,1,1,0
39552,positive,5,0,0,1,0,1,1,1
39707,negative,1,1,0,0,0,0,0,0
39725,positive,5,0,0,1,0,1,0,0
39729,positive,5,0,0,1,0,0,0,0
39776,positive,5,0,0,1,0,0,0,0
39783,negative,1,1,0,0,0,1,0,0
39803,positive,5,1,0,1,1,1,0,0
39806,positive,4,0,0,1,1,1,0,0
39840,neutral,3,1,0,0,0,1,0,1
39846,positive,4,0,0,1,0,0,1,0
39866,positive,4,0,0,1,0,1,0,1
39911,positive,4,0,0,1,1,1,0,0
39967,positive,5,0,0,1,1,1,1,0
40030,positive,4,1,0,1,1,1,1,0
40082,positive,4,1,0,1,1,1,1,1
40148,positive,5,1,1,1,1,1,0,1
40149,positive,5,0,0,1,1,1,0,0
40154,positive,5,0,0,1,1,1,0,0
40172,neutral,3,0,1,1,1,1,1,0
40192,positive,4,1,1,1,1,1,0,1
40226,positive,5,0,0,1,0,0,0,0
40291,positive,5,1,1,1,1,1,0,1
40298,positive,5,1,1,1,1,0,0,1
40316,positive,5,0,1,0,1,1,0,1
40335,negative,2,1,0,1,0,1,0,1
40348,negative,2,1,0,1,0,0,0,0
40371,positive,4,0,1,1,1,1,0,1
40391,negative,1,1,1,0,0,1,0,1
40406,positive,5,0,1,1,1,1,0,1
40408,positive,5,0,1,1,1,1,0,1
40488,positive,5,0,0,1,1,1,0,1
40544,positive,5,1,0,1,0,1,1,0
40549,positive,4,0,0,1,1,1,1,1
40554,positive,4,0,0,1,1,1,1,1
40655,positive,5,0,0,1,1,1,0,1
40660,positive,4,0,1,1,1,1,0,1
40672,positive,5,0,0,1,1,1,0,1
40743,positive,5,1,1,1,1,1,0,1
40897,positive,5,1,0,0,1,0,0,0
40932,positive,4,1,0,1,1,1,0,0
40936,positive,5,0,0,0,0,0,0,0
40965,positive,5,1,0,0,0,0,0,0
41007,positive,5,1,0,1,1,1,0,0
41025,positive,5,1,0,0,1,0,0,0
41026,positive,5,1,0,1,1,1,0,0
41062,positive,5,1,0,1,1,1,0,0
41133,negative,2,0,0,1,1,0,0,0
41138,positive,5,1,0,1,1,1,0,1
41154,negative,2,1,0,0,1,1,0,0
41199,positive,4.5,1,1,1,1,1,0,1
41246,positive,4,1,0,0,1,1,1,0
41320,positive,5,1,0,1,1,0,0,0
41331,positive,4,1,0,1,1,1,1,0
41382,negative,1,0,0,0,0,0,0,0
41422,positive,5,0,0,0,1,0,0,0
41436,negative,1,1,0,0,0,0,0,1
41457,positive,4,0,0,1,1,1,0,1
41478,negative,2,0,0,1,1,1,0,1
41544,negative,1,0,0,1,1,1,0,1
41564,positive,5,0,0,1,0,0,0,0
41582,negative,1,1,0,0,0,0,0,1
41584,neutral,3,0,1,1,1,1,1,1
41653,positive,5,0,0,1,1,1,0,1
41657,positive,4,0,0,1,0,1,0,1
41683,neutral,3,1,0,1,1,1,0,0
41739,positive,5,0,0,1,0,0,0,0
41743,positive,4,1,0,1,0,1,1,1
41823,positive,4,1,0,0,0,0,0,0
41825,positive,5,1,0,0,0,0,0,0
41870,positive,5,1,1,1,0,0,0,0
41902,positive,5,1,1,1,0,0,0,0
41928,positive,5,1,1,1,0,0,1,0
41972,neutral,3,0,0,1,0,0,0,0
42012,positive,5,1,1,1,0,0,0,0
42025,positive,5,1,1,1,0,0,0,0
42033,positive,5,1,1,0,0,0,0,0
42076,positive,5,1,1,1,1,1,0,1
42096,negative,1,1,0,1,0,0,0,0
42125,positive,5,0,0,0,1,0,0,1
42181,positive,4,1,1,1,0,1,0,0
42183,negative,1,1,0,0,0,0,0,0
42193,positive,4,1,0,1,1,1,0,0
42207,positive,4,0,0,1,0,1,1,1
42215,negative,1,1,0,0,0,0,0,1
42221,positive,4,0,1,1,1,1,1,0
42362,positive,5,0,1,1,1,1,1,0
42368,positive,4,0,0,1,1,0,0,0
42384,positive,5,0,1,1,1,1,1,1
42461,negative,1,1,0,0,0,0,0,0
42471,positive,4,1,1,0,1,1,1,0
42498,negative,1,1,0,0,0,0,0,0
42508,positive,4,0,0,0,1,1,0,0
42522,positive,5,0,1,0,1,1,1,0
42536,positive,5,0,1,1,1,1,1,0
42543,negative,1,1,0,1,0,0,0,1
42553,positive,4.5,1,1,1,1,1,1,0
42599,positive,5,1,1,1,1,1,1,0
42603,positive,4,0,0,1,1,1,0,1
42641,negative,1,0,0,0,0,0,0,0
42678,positive,5,0,0,1,0,0,0,0
42680,positive,5,0,0,1,0,0,1,0
42689,positive,5,1,1,1,1,1,1,0
42729,positive,4,1,1,1,1,1,0,0
42767,positive,4,1,1,1,0,0,1,0
42801,positive,5,1,0,1,1,1,0,0
42810,negative,2,0,0,1,0,0,1,0
42813,negative,2,0,0,1,0,0,0,0
42880,positive,4,1,1,1,1,1,0,0
42887,positive,4,0,1,1,1,1,0,1
42892,positive,5,0,0,1,1,1,0,1
42917,negative,1,0,0,0,0,0,0,0
42929,positive,5,1,1,1,1,0,0,0
42932,positive,5,1,1,1,1,1,0,0
42944,negative,1,1,0,0,0,0,0,0
42967,negative,2,1,0,1,0,0,1,1
43003,negative,1,0,0,0,0,0,0,0
43044,negative,1,1,0,1,0,0,0,0
43068,positive,5,0,1,1,1,0,0,0
43106,positive,5,1,0,0,0,0,0,0
43109,negative,1,0,0,0,0,0,0,0
43132,positive,4,1,0,0,0,0,0,0
43143,positive,5,1,1,1,1,1,0,0
43176,positive,4,1,1,1,1,1,1,0
43189,negative,1,1,0,0,0,1,0,1
43201,positive,4,1,0,1,1,1,0,1
43207,negative,1,1,0,0,0,1,0,0
43216,positive,5,1,0,1,0,0,0,0
43264,positive,5,0,0,1,1,0,1,0
43277,positive,4,1,1,1,1,1,1,1
43390,negative,1,1,0,1,0,1,0,1
43514,positive,4,1,0,1,0,1,0,0
43565,positive,4,1,1,1,1,1,0,0
43569,negative,2,1,0,1,0,1,1,0
43600,negative,1,1,0,1,0,0,0,1
43657,negative,2,0,0,1,0,0,0,1
43682,positive,5,0,1,1,1,1,0,1
43683,positive,5,0,0,1,0,0,0,0
43689,negative,1,0,0,0,0,0,1,0
43704,negative,1,0,0,1,0,0,0,0
43717,positive,5,1,0,1,0,0,0,0
43750,negative,1,1,0,0,0,0,0,0
43779,positive,5,1,1,1,1,1,0,0
43816,negative,1,0,0,1,0,0,0,0
43865,negative,1,0,0,0,0,0,0,0
43869,positive,4,1,1,1,1,0,1,0
43874,positive,4.5,1,0,1,1,1,1,0
43885,negative,1,1,0,0,0,0,0,1
43901,negative,1,1,0,0,0,0,0,0
44011,positive,4,0,1,1,1,1,0,0
44038,neutral,3,1,1,1,0,0,1,0
44039,positive,5,1,0,0,1,0,0,0
44075,negative,1,1,0,0,0,0,0,0
44145,negative,1,1,0,0,0,1,0,0
44147,positive,4,1,1,1,1,1,1,1
44152,positive,5,0,1,1,0,0,0,0
44224,positive,4,1,1,1,1,0,1,0
44254,positive,4,0,1,0,0,0,1,0
44260,positive,5,1,1,1,1,1,1,1
44336,positive,4,1,1,1,1,1,1,0
44379,positive,4,0,1,0,0,0,0,0
44417,positive,5,1,1,1,1,1,1,0
44436,negative,1,0,0,1,1,0,1,0
44481,positive,4,0,0,1,1,1,0,1
44502,negative,1,1,0,0,0,0,0,0
44506,positive,5,0,0,1,1,0,0,0
44523,negative,2,1,0,1,1,0,0,0
44535,negative,1,1,0,0,0,0,0,0
44544,negative,1,1,0,1,0,0,0,1
44548,positive,4,0,0,1,1,1,1,1
44568,negative,1,1,0,1,1,0,0,1
44586,positive,4,0,0,0,0,0,0,0
44591,neutral,3,1,0,0,1,1,0,0
44613,positive,4,0,0,0,1,1,1,0
44637,negative,1,1,0,0,0,0,0,0
44689,positive,4,1,0,0,0,0,1,0
44701,neutral,3,1,0,0,0,0,0,0
44706,negative,2,1,0,0,0,0,0,0
44718,positive,4,0,0,1,1,1,0,0
44735,positive,4,1,1,1,1,1,0,0
44777,positive,4,0,0,1,1,0,0,0
44789,positive,5,0,0,0,1,1,0,1
44811,positive,5,1,1,1,1,1,1,0
44830,positive,5,1,0,1,1,1,1,1
44852,negative,1,1,0,1,0,0,0,0
44860,positive,5,0,0,1,1,1,0,0
44865,positive,4,0,1,1,1,0,0,0
44916,positive,4,1,1,1,0,0,0,0
44929,negative,1,1,0,0,0,0,1,0
44954,positive,4,0,0,1,1,1,1,1
44959,positive,5,0,1,1,1,1,0,1
45095,negative,1,1,0,0,0,1,0,0
45101,positive,4,0,1,1,1,1,0,1
45143,positive,4,1,0,1,1,0,1,0
45153,positive,4,1,0,0,0,0,1,0
45170,negative,2,0,0,1,0,1,1,1
45202,positive,4,1,0,1,0,0,0,0
45225,negative,1,1,0,0,0,0,0,0
45288,positive,5,0,0,0,0,0,0,0
45347,positive,5,0,1,1,0,0,0,0
45370,positive,5,0,0,1,0,0,0,0
45371,positive,5,0,1,1,0,0,0,0
45375,positive,4.5,1,1,1,0,0,0,0
45394,positive,5,0,1,1,1,0,0,0
45403,positive,5,1,1,1,0,0,0,0
45452,positive,5,1,1,1,1,0,1,0
45504,positive,4,1,1,1,1,1,0,1
45517,positive,4,1,1,1,1,1,1,0
45552,positive,4,0,1,1,0,1,0,0
45580,positive,5,0,0,1,0,0,0,0
45629,positive,5,0,0,0,0,0,0,0
45635,positive,5,0,0,0,0,0,0,0
45643,positive,5,0,0,1,0,0,1,0
45649,positive,5,0,1,1,0,0,0,0
45663,positive,5,1,0,1,0,0,0,0
45718,positive,4.5,1,1,1,0,0,0,0
45745,positive,4,1,0,0,0,0,0,0
45753,neutral,3,0,0,0,0,0,0,0
45770,positive,4,0,1,1,1,1,0,0
45777,positive,4,0,0,1,0,0,0,0
45826,positive,5,1,1,1,1,1,0,0
45830,positive,4,0,0,1,0,0,0,0
45871,negative,1,0,0,0,0,0,1,0
45927,positive,4,1,1,1,1,1,1,0
45940,positive,4,0,0,0,1,0,0,0
45946,positive,5,0,0,0,0,0,0,0
45979,negative,1,1,0,1,0,0,0,0
46037,positive,5,0,0,1,0,0,0,0
46052,positive,5,0,0,0,0,0,0,0
46070,positive,4,1,1,1,1,1,0,0
46077,negative,2,0,0,1,0,0,0,0
46103,neutral,3,0,1,0,0,0,0,0
46107,positive,4,0,1,1,1,0,0,0
46139,negative,1,1,0,0,0,0,0,0
46184,positive,5,1,1,1,0,0,0,0
46230,positive,5,1,0,1,1,0,0,0
46234,positive,4,0,0,1,0,0,1,0
46250,positive,5,1,0,1,1,0,0,0
46280,positive,4,0,1,1,1,0,1,0
46295,positive,4,1,1,1,0,0,0,0
46315,negative,2,0,0,1,0,0,0,0
46326,positive,4,1,1,1,1,0,1,0
46399,neutral,3,1,1,1,1,1,1,0
46431,negative,1,1,0,0,0,0,0,0
46556,positive,4,0,0,0,1,0,0,0
46584,positive,4,1,0,0,1,1,1,0
46620,positive,4,0,1,1,1,1,0,0
46622,positive,4,1,1,1,1,1,0,0
46646,positive,4,1,0,0,1,1,0,0
46659,neutral,3,1,0,1,1,0,0,1
46681,positive,4,1,1,1,1,0,1,0
46706,positive,4,0,1,1,1,1,0,0
46719,negative,1,0,0,0,0,0,1,0
46744,positive,5,0,0,0,0,0,0,0
46763,positive,5,1,0,1,1,0,1,1
46771,negative,1,1,0,1,0,1,0,1
46798,neutral,3,1,0,0,0,0,0,0
46799,positive,4,1,1,1,1,0,0,0
46803,positive,4,1,1,1,1,0,1,0
46808,negative,1,1,0,0,0,0,0,0
46820,negative,1,0,0,0,0,0,0,0
46916,negative,1,1,0,0,0,0,0,0
47006,positive,4,0,1,0,0,1,0,0
47013,negative,1,1,0,0,0,0,0,0
47023,negative,2,1,1,1,0,0,0,0
47036,negative,1,1,0,0,0,0,0,0
47081,positive,5,1,1,1,1,1,1,0
47187,positive,5,0,1,1,1,1,0,0
47196,positive,5,0,1,0,0,1,1,1
47198,positive,5,1,1,1,1,1,1,0
47201,neutral,3,0,0,0,0,0,0,1
47217,positive,5,0,1,0,1,0,0,0
47245,positive,4,1,1,1,1,0,1,0
47249,positive,4,1,1,1,1,1,1,0
47252,negative,2,1,1,1,1,0,0,0
47256,negative,1,1,0,0,0,1,0,0
47391,positive,5,1,0,1,1,0,0,0
47409,positive,4,1,1,1,1,1,1,0
47462,positive,5,0,0,1,0,0,1,0
47497,positive,4,0,1,1,1,0,1,0
47522,positive,4,0,1,1,1,0,1,1
47547,negative,1,1,0,0,0,1,0,0
47604,positive,4,0,0,0,0,0,0,1
47614,positive,4,1,1,1,1,1,1,1
47621,positive,5,0,1,1,1,1,1,1
47646,negative,1,0,0,1,0,1,0,1
47691,positive,4,0,0,1,1,1,0,1
47698,positive,5,1,0,1,1,1,1,1
47700,positive,4,0,0,1,0,1,0,1
47721,positive,5,1,0,1,0,0,1,0
