index,sentiment,gpt_Rating,reliability,utility,driving,comfort,interior,fuel_efficiency,technology
81393,positive,4,0,1,1,0,0,0,0
81411,negative,1,1,0,0,0,0,0,0
81440,positive,5,0,0,1,0,1,1,1
81470,positive,5,1,0,1,0,0,1,0
81476,negative,1,0,0,1,0,0,0,0
81503,positive,5,1,1,1,1,1,1,1
81630,positive,5,0,0,1,0,0,0,0
81667,positive,4.5,0,1,1,0,0,0,0
81745,positive,5,0,1,1,1,0,0,0
81762,negative,1,1,0,0,0,1,0,0
81768,positive,4,0,1,1,1,0,0,0
81816,negative,2,0,0,0,0,0,1,0
81890,negative,2,1,1,0,1,1,1,0
81891,positive,5,1,1,1,1,1,1,0
81925,negative,1,1,0,0,0,1,0,1
81950,negative,2,0,0,0,0,0,0,0
82023,neutral,3,0,0,0,0,0,1,1
82030,negative,2,1,0,0,0,0,1,0
82032,negative,1,1,0,0,0,0,0,0
82057,positive,4,1,0,1,1,1,1,0
82111,positive,4,1,1,1,1,1,1,1
82150,negative,1,1,0,1,0,1,0,0
82152,negative,1,0,0,1,1,1,1,0
82159,positive,4,0,0,0,1,1,0,0
82259,negative,1,1,0,0,0,1,1,0
82275,negative,2,1,0,0,0,0,0,0
82333,negative,1,1,0,1,0,0,0,0
82401,positive,4,1,0,1,0,0,0,0
82431,positive,4,0,1,1,1,0,1,0
82445,positive,5,1,1,0,1,0,1,0
82528,positive,5,1,1,1,1,0,1,0
82532,negative,2,0,0,1,0,0,0,0
82616,positive,5,1,0,0,0,0,0,0
82635,positive,4,0,0,0,0,0,0,0
82697,positive,5,1,0,0,0,0,0,0
82712,negative,1,1,0,1,0,1,1,0
82761,positive,4,1,1,1,1,1,0,0
82795,negative,2,0,0,0,0,0,1,0
82801,negative,2,0,1,0,0,1,1,0
82849,positive,5,1,0,1,1,0,0,0
82856,positive,4,0,0,0,0,1,0,0
82894,negative,2,1,1,0,0,1,0,1
82969,positive,4,0,1,1,0,0,1,0
83023,positive,5,1,1,1,1,1,0,0
83175,positive,5,1,0,0,0,0,1,0
83177,positive,4,1,1,1,1,0,1,0
83180,negative,1,0,0,0,0,0,1,0
83215,negative,1,1,0,0,0,0,1,0
83291,negative,1,1,0,0,0,0,0,0
83294,negative,1,1,0,0,1,1,0,0
83314,negative,2,1,0,0,0,0,0,0
83329,negative,1,1,0,0,0,0,0,0
83334,positive,5,1,0,0,0,0,1,0
83364,negative,1,1,0,0,0,0,0,0
83374,negative,1,1,0,0,1,1,1,0
83396,positive,5,0,1,1,1,0,0,0
83438,positive,4,1,1,1,1,0,1,0
83466,positive,4,1,1,1,1,1,1,0
83478,negative,1,1,0,0,0,1,0,0
83568,positive,4,1,1,1,0,0,0,0
83573,positive,4,0,1,1,1,0,0,0
83631,positive,4,1,1,1,1,0,0,0
83650,positive,5,1,0,1,1,1,0,0
83699,positive,5,0,0,1,0,0,0,0
83719,positive,5,1,0,0,0,0,0,0
83720,negative,1,1,0,0,0,0,0,0
83728,positive,4,1,0,1,0,0,0,0
83753,positive,4,1,1,1,0,0,0,0
83759,positive,5,1,1,1,0,0,1,0
83766,positive,5,1,0,0,0,0,0,0
83826,positive,5,1,1,1,1,0,0,0
83839,positive,5,1,0,0,1,0,0,1
83900,positive,5,1,1,1,1,1,0,1
83953,positive,5,1,1,1,1,1,0,0
83980,negative,1,1,0,0,0,0,0,0
83985,positive,4,1,1,1,1,0,1,0
84005,negative,1,1,0,0,0,1,0,0
84094,positive,5,1,0,0,0,0,0,1
84097,positive,5,1,0,0,0,0,0,0
84136,neutral,3,1,1,1,1,1,1,0
84173,positive,4,1,1,1,1,0,1,0
84184,neutral,3,0,0,0,0,0,0,0
84211,positive,4,0,1,0,1,1,0,1
84303,positive,4,1,1,0,1,1,1,0
84350,positive,5,1,1,1,1,1,0,0
84362,negative,1,1,0,0,0,0,0,0
84373,positive,4,1,1,0,1,1,0,0
84386,positive,4,0,0,1,1,0,0,0
84395,negative,1,1,0,0,0,0,0,0
84451,negative,1,1,1,0,0,1,0,0
84461,positive,5,1,1,1,1,1,0,0
84464,negative,1,1,0,0,0,0,0,0
84492,negative,1,1,0,0,0,0,0,0
84531,positive,4,1,1,1,1,1,1,0
84544,negative,1,1,0,0,0,0,0,0
84604,positive,5,1,1,1,1,1,0,1
84722,negative,2,0,1,1,1,0,0,1
84734,positive,5,1,1,1,1,1,0,0
84743,positive,4,1,1,1,1,1,1,0
84780,positive,5,1,1,1,1,1,0,1
84830,positive,5,0,0,1,0,0,1,0
84847,positive,5,1,1,1,1,1,1,1
84874,negative,1,1,0,1,0,0,1,0
84940,positive,4,1,1,1,1,0,1,0
84967,positive,4,0,0,1,1,1,1,0
84972,positive,5,0,0,1,1,1,1,1
85087,positive,5,0,0,0,0,0,0,0
85101,negative,1,0,0,0,0,0,0,0
85107,positive,5,1,0,1,1,0,0,0
85128,neutral,3,0,0,0,0,0,0,0
85153,positive,4.5,0,0,1,1,1,0,0
85167,positive,5,0,0,1,0,0,0,0
85178,positive,5,0,0,1,0,0,0,0
85185,positive,4.5,1,0,0,0,0,0,0
85204,positive,4,1,0,0,1,1,1,0
85221,negative,1,1,0,0,0,1,0,1
85279,negative,1,1,0,0,0,0,0,0
85294,positive,5,1,1,1,1,1,1,0
85324,negative,1,1,1,1,0,0,0,0
85379,positive,4,1,1,1,1,1,1,0
85386,negative,1,1,0,1,0,1,0,1
85431,positive,5,1,0,0,1,0,1,0
85495,negative,2,1,0,0,0,0,0,0
85521,positive,4,1,0,1,0,0,0,0
85544,negative,1,1,0,0,0,0,0,0
85571,positive,4,1,0,1,0,0,1,0
85601,negative,1,1,0,0,0,1,0,1
85629,positive,4,0,1,1,0,0,1,0
85644,negative,1,1,0,1,1,1,1,0
85679,positive,4,0,0,1,0,0,1,0
85680,positive,5,0,0,0,0,0,0,0
85686,positive,4,0,0,1,0,1,0,1
85695,negative,1,1,0,0,0,0,0,0
85737,negative,1,1,0,1,0,0,1,1
85763,negative,1,1,0,0,0,0,0,0
85773,negative,1,1,0,0,0,0,0,0
85786,negative,1,1,0,0,0,0,0,0
85796,positive,5,1,0,1,0,0,1,0
85819,positive,4,1,0,1,0,0,1,0
85821,positive,4,1,0,0,0,0,0,0
85823,positive,4,1,0,1,1,0,0,0
85865,positive,5,1,0,0,0,0,0,0
85896,positive,4,0,0,1,0,0,0,0
85936,positive,5,1,0,1,0,0,0,0
85958,positive,5,1,1,1,1,0,1,0
85972,positive,5,1,0,0,1,0,0,0
85978,positive,4,1,0,0,1,0,1,0
86002,positive,4,1,0,0,0,0,1,0
86005,positive,4,1,1,0,1,0,1,0
86038,negative,1,0,0,1,0,0,0,0
86071,neutral,3,1,0,0,0,0,0,0
86199,positive,4,0,0,1,0,0,0,0
86204,positive,5,1,0,1,0,0,1,0
86239,positive,4,1,0,1,0,0,0,0
86313,positive,4,1,0,0,0,0,0,0
86330,negative,1,1,0,1,0,1,0,1
86334,negative,1,1,0,0,0,0,0,0
86344,negative,2,1,0,1,0,0,1,1
86376,positive,4,0,0,1,0,1,0,1
86378,positive,5,1,0,1,0,0,0,0
86407,negative,1,1,0,0,0,0,0,0
86410,positive,4,1,0,0,0,0,1,0
86437,positive,4,1,0,0,0,0,1,0
86442,negative,1,1,0,0,0,0,0,0
86446,positive,4,1,1,1,0,0,1,0
86456,negative,1,1,0,1,1,1,0,0
86524,positive,4,1,1,1,1,1,0,1
86539,positive,4,1,1,1,1,1,1,1
86541,neutral,3,0,0,1,1,1,1,1
86578,positive,4,0,1,0,0,0,0,0
86586,positive,4,1,0,1,1,0,1,0
86622,positive,4,1,0,1,1,1,1,0
86629,positive,4,1,1,1,1,1,0,0
86632,positive,4,1,1,1,1,1,0,0
86636,positive,4,1,1,1,1,1,0,0
86708,positive,4,1,1,1,1,1,1,0
86750,positive,5,1,0,0,1,0,0,0
86751,positive,5,1,1,1,1,1,0,0
86757,positive,5,0,0,0,0,0,0,0
86830,positive,4,0,0,1,0,0,1,0
86835,positive,5,1,1,1,1,1,1,1
86872,positive,4,1,1,1,1,1,0,0
86879,positive,4,0,0,1,1,1,0,0
86880,positive,5,1,1,1,1,1,0,0
86885,positive,5,1,1,1,1,1,0,0
86945,positive,5,1,0,0,0,0,0,0
86966,positive,5,1,1,1,1,1,1,0
87077,positive,4,1,1,1,1,0,0,0
87081,negative,1,1,0,0,0,0,0,0
87249,positive,4,1,1,1,1,1,1,1
87272,positive,4,0,0,1,0,0,0,0
87328,positive,4,0,0,0,1,1,0,0
87343,positive,5,0,0,1,1,1,0,0
87347,positive,5,0,0,1,0,0,0,0
87364,negative,1,1,0,0,0,0,0,0
87391,negative,1,1,0,0,0,0,0,0
87430,positive,4,1,1,1,1,1,1,1
87461,positive,5,0,0,1,1,1,0,0
87465,positive,5,0,0,1,1,1,0,0
87480,positive,5,0,0,1,1,1,0,0
87503,positive,5,0,0,1,0,1,0,0
87511,positive,5,0,0,1,1,1,0,0
87546,negative,1,1,0,0,0,0,0,0
87560,positive,5,1,0,1,1,1,0,1
87577,positive,5,1,0,1,1,1,0,1
87580,positive,5,1,0,1,0,0,0,0
87594,positive,5,0,0,1,0,0,0,0
87612,negative,1,1,0,0,0,0,1,0
87654,positive,5,1,1,1,1,1,1,1
87666,positive,4,1,1,1,1,1,1,1
87670,positive,4,1,1,1,1,1,1,1
87675,positive,4,1,1,1,1,1,1,1
